# GTS-III agescale and ice origin from Salamatin (PICR2, 2009)			
# Depth (m) age (kyr) origin (km) thinning			
798	55.197	292.372	NaN
799	55.272	292.253	NaN
800	55.347	292.133	NaN
801	55.422	292.013	NaN
802	55.497	291.893	NaN
803	55.572	291.773	NaN
804	55.647	291.653	NaN
805	55.722	291.533	NaN
806	55.797	291.413	NaN
807	55.873	291.292	NaN
808	55.948	291.172	NaN
809	56.023	291.052	NaN
810	56.098	290.932	NaN
811	56.173	290.813	NaN
812	56.248	290.693	NaN
813	56.323	290.573	NaN
814	56.398	290.454	NaN
815	56.474	290.334	NaN
816	56.549	290.214	NaN
817	56.624	290.094	NaN
818	56.699	289.974	NaN
819	56.775	289.853	NaN
820	56.850	289.733	NaN
821	56.926	289.613	NaN
822	57.001	289.492	NaN
823	57.077	289.370	NaN
824	57.153	289.247	NaN
825	57.229	289.124	NaN
826	57.305	289.002	NaN
827	57.381	288.879	NaN
828	57.457	288.756	NaN
829	57.533	288.633	NaN
830	57.609	288.510	NaN
831	57.685	288.387	NaN
832	57.762	288.263	NaN
833	57.838	288.140	NaN
834	57.915	288.017	NaN
835	57.991	287.893	NaN
836	58.068	287.766	NaN
837	58.146	287.638	NaN
838	58.223	287.510	NaN
839	58.300	287.382	NaN
840	58.378	287.253	NaN
841	58.456	287.125	NaN
842	58.533	286.997	NaN
843	58.611	286.868	NaN
844	58.689	286.739	NaN
845	58.767	286.611	NaN
846	58.844	286.482	NaN
847	58.922	286.353	NaN
848	59.000	286.224	NaN
849	59.080	286.089	NaN
850	59.160	285.953	NaN
851	59.239	285.818	NaN
852	59.319	285.682	NaN
853	59.399	285.547	NaN
854	59.479	285.411	NaN
855	59.559	285.275	NaN
856	59.639	285.139	NaN
857	59.719	285.003	NaN
858	59.799	284.867	NaN
859	59.879	284.731	NaN
860	59.959	284.594	NaN
861	60.041	284.455	NaN
862	60.123	284.313	NaN
863	60.206	284.172	NaN
864	60.289	284.029	NaN
865	60.372	283.887	NaN
866	60.455	283.745	NaN
867	60.538	283.602	NaN
868	60.621	283.460	NaN
869	60.704	283.317	NaN
870	60.787	283.175	NaN
871	60.870	283.032	NaN
872	60.954	282.889	NaN
873	61.039	282.744	NaN
874	61.125	282.596	NaN
875	61.211	282.448	NaN
876	61.298	282.300	NaN
877	61.385	282.152	NaN
878	61.471	282.003	NaN
879	61.558	281.855	NaN
880	61.645	281.706	NaN
881	61.732	281.558	NaN
882	61.819	281.409	NaN
883	61.906	281.260	NaN
884	61.993	281.111	NaN
885	62.082	280.958	NaN
886	62.172	280.805	NaN
887	62.262	280.652	NaN
888	62.352	280.499	NaN
889	62.442	280.345	NaN
890	62.532	280.191	NaN
891	62.622	280.037	NaN
892	62.712	279.884	NaN
893	62.802	279.730	NaN
894	62.893	279.575	NaN
895	62.983	279.421	NaN
896	63.075	279.264	NaN
897	63.167	279.106	NaN
898	63.259	278.947	NaN
899	63.351	278.789	NaN
900	63.443	278.631	NaN
901	63.536	278.472	NaN
902	63.628	278.313	NaN
903	63.720	278.155	NaN
904	63.813	277.996	NaN
905	63.905	277.836	NaN
906	63.998	277.677	NaN
907	64.091	277.515	NaN
908	64.183	277.352	NaN
909	64.276	277.190	NaN
910	64.369	277.027	NaN
911	64.461	276.864	NaN
912	64.554	276.701	NaN
913	64.647	276.538	NaN
914	64.740	276.375	NaN
915	64.833	276.211	NaN
916	64.926	276.048	NaN
917	65.020	275.883	NaN
918	65.112	275.717	NaN
919	65.205	275.551	NaN
920	65.297	275.385	NaN
921	65.390	275.219	NaN
922	65.483	275.052	NaN
923	65.576	274.886	NaN
924	65.669	274.719	NaN
925	65.762	274.552	NaN
926	65.855	274.385	NaN
927	65.948	274.218	NaN
928	66.041	274.050	NaN
929	66.134	273.882	NaN
930	66.227	273.713	NaN
931	66.320	273.544	NaN
932	66.412	273.375	NaN
933	66.505	273.206	NaN
934	66.598	273.037	NaN
935	66.691	272.867	NaN
936	66.785	272.698	NaN
937	66.878	272.528	NaN
938	66.971	272.358	NaN
939	67.064	272.188	NaN
940	67.157	272.017	NaN
941	67.250	271.846	NaN
942	67.343	271.676	NaN
943	67.436	271.505	NaN
944	67.529	271.333	NaN
945	67.622	271.162	NaN
946	67.715	270.991	NaN
947	67.809	270.819	NaN
948	67.902	270.647	NaN
949	67.996	270.475	NaN
950	68.088	270.304	NaN
951	68.181	270.132	NaN
952	68.273	269.961	NaN
953	68.366	269.789	NaN
954	68.459	269.617	NaN
955	68.552	269.445	NaN
956	68.644	269.273	NaN
957	68.737	269.100	NaN
958	68.830	268.928	NaN
959	68.924	268.755	NaN
960	69.017	268.583	NaN
961	69.109	268.411	NaN
962	69.202	268.240	NaN
963	69.295	268.068	NaN
964	69.387	267.896	NaN
965	69.480	267.724	NaN
966	69.573	267.552	NaN
967	69.666	267.379	NaN
968	69.759	267.207	NaN
969	69.852	267.034	NaN
970	69.946	266.861	NaN
971	70.039	266.689	NaN
972	70.131	266.518	NaN
973	70.224	266.346	NaN
974	70.316	266.175	NaN
975	70.409	266.003	NaN
976	70.502	265.831	NaN
977	70.595	265.659	NaN
978	70.687	265.487	NaN
979	70.780	265.315	NaN
980	70.874	265.142	NaN
981	70.967	264.970	NaN
982	71.059	264.799	NaN
983	71.151	264.629	NaN
984	71.243	264.460	NaN
985	71.335	264.290	NaN
986	71.427	264.119	NaN
987	71.519	263.949	NaN
