#ice-age (yr b1950)	R
97534.2	0.9672996
97585.7	0.9672996
97637.2	0.941633187
97690.1	0.941633187
97743	0.941633187
97795.9	0.939791193
97848.9	0.939791193
97901.9	0.939791193
97954.9	0.999255037
98004.73333	0.999255037
98054.56667	0.999255037
98104.4	0.939086472
98157.46667	0.939086472
98210.53333	0.939086472
98263.6	1.004290145
98313.16667	1.004290145
98362.73333	1.004290145
98412.3	0.994433776
98462.33333	0.994433776
98512.36667	0.994433776
98562.4	0.99253346
98612.46667	0.99253346
98662.53333	0.99253346
98712.6	1.052133389
98759.76667	1.052133389
98806.93333	1.052133389
98854.1	0.986949156
98904.36667	0.986949156
98954.63333	0.986949156
99004.9	1.010447946
99053.86667	1.010447946
99102.83333	1.010447946
99151.8	1.021392987
99200.3	1.021392987
99248.8	1.021392987
99297.3	0.985175204
99347.4	0.985175204
99397.5	0.985175204
99447.6	1.020727147
99495.96667	1.020727147
99544.33333	1.020727147
99592.7	1.068419727
99638.93333	1.068419727
99685.16667	1.068419727
99731.4	1.092074041
99776.56667	1.092074041
99821.73333	1.092074041
99866.9	1.069134168
99912.93333	1.069134168
99958.96667	1.069134168
100005	1.095281735
100050	1.095281735
100095	1.095281735
100140	1.123140072
100184	1.123140072
100228	1.123140072
100272	1.128243222
100315.6667	1.128243222
100359.3333	1.128243222
100403	1.141749558
100446.3333	1.141749558
100489.6667	1.141749558
100533	1.124481471
100576.6667	1.124481471
100620.3333	1.124481471
100664	1.151217116
100707	1.151217116
100750	1.151217116
100793	1.116311572
100837	1.116311572
100881	1.116311572
100925	1.105988629
100969.6667	1.105988629
101014.3333	1.105988629
101059	1.193607279
101100.3333	1.193607279
101141.6667	1.193607279
101183	1.243671608
101222.6667	1.243671608
101262.3333	1.243671608
101302	1.148121205
101345.3333	1.148121205
101388.6667	1.148121205
101432	1.127567662
101476	1.127567662
101520	1.127567662
101564	1.137540675
101607.3333	1.137540675
101650.6667	1.137540675
101694	1.115368704
101738.6667	1.115368704
101783.3333	1.115368704
101828	1.120214266
101872.3333	1.120214266
101916.6667	1.120214266
101961	1.058704302
102008	1.058704302
102055	1.058704302
102102	1.088783724
102148	1.088783724
102194	1.088783724
102240	1.069581301
102286.6667	1.069581301
102333.3333	1.069581301
102380	1.035006246
102428.6667	1.035006246
102477.3333	1.035006246
102526	1.026335752
102574.6667	1.026335752
102623.3333	1.026335752
102672	0.969982399
102724	0.969982399
102776	0.969982399
102828	0.90628537
102883.6667	0.90628537
102939.3333	0.90628537
102995	0.892939418
103051.3333	0.892939418
103107.6667	0.892939418
103164	0.9345714
103218.3333	0.9345714
103272.6667	0.9345714
103327	0.955499174
103380	0.955499174
103433	0.955499174
103486	0.944996405
103539.6667	0.944996405
103593.3333	0.944996405
103647	0.958420119
103700	0.958420119
103753	0.958420119
103806	0.961287603
103859	0.961287603
103912	0.961287603
103965	1.007167349
104015.6667	1.007167349
104066.3333	1.007167349
104117	1.006073817
104167.6667	1.006073817
104218.3333	1.006073817
104269	1.025757395
104319	1.025757395
104369	1.025757395
104419	0.960315575
104472.6667	0.960315575
104526.3333	0.960315575
104580	0.991770418
104632	0.991770418
104684	0.991770418
104736	1.004727558
104787.6667	1.004727558
104839.3333	1.004727558
104891	0.964524458
104944.6667	0.964524458
104998.3333	0.964524458
105052	1.026223969
105103	1.026223969
105154	1.026223969
105205	1.02116456
105256.3333	1.02116456
105307.6667	1.02116456
105359	1.047112861
105409	1.047112861
105459	1.047112861
105509	1.071894729
105558.3333	1.071894729
105607.6667	1.071894729
105657	1.122566575
105704.3333	1.122566575
105751.6667	1.122566575
105799	1.034180022
105850.3333	1.034180022
105901.6667	1.034180022
105953	1.015201165
106005.3333	1.015201165
106057.6667	1.015201165
106110	0.999901436
106163.6667	0.999901436
106217.3333	0.999901436
106271	0.972125721
106326.3333	0.972125721
106381.6667	0.972125721
106437	0.946887001
106494	0.946887001
106551	0.946887001
106608	0.953871026
106664.6667	0.953871026
106721.3333	0.953871026
106778	0.900467779
106838.6667	0.900467779
106899.3333	0.900467779
106960	0.866801571
107023	0.866801571
107086	0.866801571
107149	0.835677218
107214.6667	0.835677218
107280.3333	0.835677218
107346	0.814788325
107413.3333	0.814788325
107480.6667	0.814788325
107548	0.828561969
107615	0.828561969
107682	0.828561969
107749	0.818637558
107816.6667	0.818637558
107884.3333	0.818637558
107952	0.817621788
108020.3333	0.817621788
108088.6667	0.817621788
108157	0.859530798
108222	0.859530798
108287	0.859530798
108352	0.845416944
108418.3333	0.845416944
108484.6667	0.845416944
108551	0.882358888
108614.6667	0.882358888
108678.3333	0.882358888
108742	0.858942721
108808	0.858942721
108874	0.858942721
108940	0.880171824
109004.3333	0.880171824
109068.6667	0.880171824
109133	0.876167066
109198	0.876167066
109263	0.876167066
109328	0.876414933
109393	0.876414933
109458	0.876414933
109523	0.861027722
109589.6667	0.861027722
109656.3333	0.861027722
109723	0.873537729
109788.6667	0.873537729
109854.3333	0.873537729
109920	0.859093385
109987	0.859093385
110054	0.859093385
110121	0.839939563
110189.6667	0.839939563
110258.3333	0.839939563
110327	0.83811701
110396	0.83811701
110465	0.83811701
110534	0.829427075
110603.6667	0.829427075
110673.3333	0.829427075
110743	0.824673855
110813.6667	0.824673855
110884.3333	0.824673855
110955	0.816236648
111026.6667	0.816236648
111098.3333	0.816236648
111170	0.814710563
111242	0.814710563
111314	0.814710563
111386	0.846627119
111455.3333	0.846627119
111524.6667	0.846627119
111594	0.881002908
111661	0.881002908
111728	0.881002908
111795	0.835895925
111866	0.835895925
111937	0.835895925
112008	0.851613626
112078	0.851613626
112148	0.851613626
112218	0.897799561
112284.3333	0.897799561
112350.6667	0.897799561
112417	0.861037442
112486.3333	0.861037442
112555.6667	0.861037442
112625	0.882339447
112693	0.882339447
112761	0.882339447
112829	0.948301302
112892.6667	0.948301302
112956.3333	0.948301302
113020	0.963289982
113082.3333	0.963289982
113144.6667	0.963289982
113207	0.999828534
113267.3333	0.999828534
113327.6667	0.999828534
113388	0.97821062
113450	0.97821062
113512	0.97821062
113574	0.991303844
113635	0.991303844
113696	0.991303844
113757	0.991653774
113818.3333	0.991653774
113879.6667	0.991653774
113941	1.082450958
113997	1.082450958
114053	1.082450958
114109	1.052094508
114166.6667	1.052094508
114224.3333	1.052094508
114282	1.094018098
114337.3333	1.094018098
114392.6667	1.094018098
114448	1.098158939
114503.3333	1.098158939
114558.6667	1.098158939
114614	1.072682072
114670.6667	1.072682072
114727.3333	1.072682072
114784	1.102115095
114839.3333	1.102115095
114894.6667	1.102115095
114950	1.106275377
115005.3333	1.106275377
115060.6667	1.106275377
115116	1.110542582
115171	1.110542582
115226	1.110542582
115281	1.120287168
115335.6667	1.120287168
115390.3333	1.120287168
115445	1.131883469
115499	1.131883469
115553	1.131883469
115607	1.210049142
115657.6667	1.210049142
115708.3333	1.210049142
115759	1.185335317
115811	1.185335317
115863	1.185335317
115915	1.219098727
115965.3333	1.219098727
116015.6667	1.219098727
116066	1.242578076
116115.6667	1.242578076
116165.3333	1.242578076
116215	1.240551397
116265	1.240551397
116315	1.240551397
116365	1.295757756
116412.6667	1.295757756
116460.3333	1.295757756
116508	1.330454314
116554.6667	1.330454314
116601.3333	1.330454314
116648	1.287417752
116696.3333	1.287417752
116744.6667	1.287417752
116793	1.331693651
116839.6667	1.331693651
116886.3333	1.331693651
116933	1.329492006
116980	1.329492006
117027	1.329492006
117074	1.3163113
117121.3333	1.3163113
117168.6667	1.3163113
117216	1.41550195
117260.3333	1.41550195
117304.6667	1.41550195
117349	1.377845565
117394.3333	1.377845565
117439.6667	1.377845565
117485	1.321326967
117532.6667	1.321326967
117580.3333	1.321326967
117628	1.3974611
117673	1.3974611
117718	1.3974611
117763	1.336339947
117810.3333	1.336339947
117857.6667	1.336339947
117905	1.358356393
117951.6667	1.358356393
117998.3333	1.358356393
118045	1.381719099
118090.6667	1.381719099
118136.3333	1.381719099
118182	1.459165471
118225.6667	1.459165471
118269.3333	1.459165471
118313	1.413557893
118358	1.413557893
118403	1.413557893
118448	1.391259558
118494	1.391259558
118540	1.391259558
118586	1.375998711
118632.3333	1.375998711
118678.6667	1.375998711
118725	1.419176217
118770.3333	1.419176217
118815.6667	1.419176217
118861	1.44755459
118905.3333	1.44755459
118949.6667	1.44755459
118994	1.507659974
119036.6667	1.507659974
119079.3333	1.507659974
119122	1.423380241
119167.3333	1.423380241
119212.6667	1.423380241
119258	1.41177908
119303.6667	1.41177908
119349.3333	1.41177908
119395	1.467884567
119439.3333	1.467884567
119483.6667	1.467884567
119528	1.535795339
119570.3333	1.535795339
119612.6667	1.535795339
119655	1.467213867
119699.3333	1.467213867
119743.6667	1.467213867
119788	1.45607442
119833	1.45607442
119878	1.45607442
119923	1.45846075
119967.6667	1.45846075
120012.3333	1.45846075
120057	1.509813017
120100.6667	1.509813017
120144.3333	1.509813017
120188	1.521010785
120231.3333	1.521010785
120274.6667	1.521010785
120318	1.560387661
120360.3333	1.560387661
120402.6667	1.560387661
120445	1.527674041
120488.3333	1.527674041
120531.6667	1.527674041
120575	1.499485214
120619.3333	1.499485214
120663.6667	1.499485214
120708	1.547673528
120750.6667	1.547673528
120793.3333	1.547673528
120836	1.596571422
120877.6667	1.596571422
120919.3333	1.596571422
120961	1.568460357
121003.3333	1.568460357
121045.6667	1.568460357
121088	1.539868138
121131.3333	1.539868138
121174.6667	1.539868138
121218	1.491412517
121262.3333	1.491412517
121306.6667	1.491412517
121351	1.484248667
121396	1.484248667
121441	1.484248667
121486	1.496661471
121530.3333	1.496661471
121574.6667	1.496661471
121619	1.602816705
121660.6667	1.602816705
121702.3333	1.602816705
121744	1.557097344
121786.6667	1.557097344
121829.3333	1.557097344
121872	1.549991816
121915	1.549991816
121958	1.549991816
122001	1.58421694
122043	1.58421694
122085	1.58421694
122127	1.598413416
122169	1.598413416
122211	1.598413416
122253	1.61216276
122294.3333	1.61216276
122335.6667	1.61216276
122377	1.595064778
122418.6667	1.595064778
122460.3333	1.595064778
122502	1.540849887
122545.3333	1.540849887
122588.6667	1.540849887
122632	1.586890018
122674	1.586890018
122716	1.586890018
122758	1.552489929
122801	1.552489929
122844	1.552489929
122887	1.59583268
122929	1.59583268
122971	1.59583268
123013	1.577364139
123055.3333	1.577364139
123097.6667	1.577364139
123140	1.658280653
123180.3333	1.658280653
123220.6667	1.658280653
123261	1.659272122
123301.3333	1.659272122
123341.6667	1.659272122
123382	1.616075174
123423.6667	1.616075174
123465.3333	1.616075174
123507	1.607127652
123548.6667	1.607127652
123590.3333	1.607127652
123632	1.77135187
123670	1.77135187
123708	1.77135187
123746	1.752149447
123784.3333	1.752149447
123822.6667	1.752149447
123861	1.684865633
123900.6667	1.684865633
123940.3333	1.684865633
123980	1.545520484
124023.6667	1.545520484
124067.3333	1.545520484
124111	1.563221124
124154	1.563221124
124197	1.563221124
124240	1.564212593
124283	1.564212593
124326	1.564212593
124369	1.64557624
124410	1.64557624
124451	1.64557624
124492	1.540213209
124536	1.540213209
124580	1.540213209
124624	1.55525049
124667.3333	1.55525049
124710.6667	1.55525049
124754	1.557559058
124797.3333	1.557559058
124840.6667	1.557559058
124884	1.620648569
124926	1.620648569
124968	1.620648569
125010	1.572547737
125053	1.572547737
125096	1.572547737
125139	1.550093879
125183	1.550093879
125227	1.550093879
125271	1.477016774
125317	1.477016774
125363	1.477016774
125409	1.566190671
125452.3333	1.566190671
125495.6667	1.566190671
125539	1.570973051
125582.3333	1.570973051
125625.6667	1.570973051
125669	1.545987058
125713	1.545987058
125757	1.545987058
125801	1.575235396
125844	1.575235396
125887	1.575235396
125930	1.448628682
125977	1.448628682
126024	1.448628682
126071	1.566764168
126114.6667	1.566764168
126158.3333	1.566764168
126202	1.64114865
126243.6667	1.64114865
126285.3333	1.64114865
126327	1.723401703
126366.6667	1.723401703
126406.3333	1.723401703
126446	1.779589812
126484.3333	1.779589812
126522.6667	1.779589812
126561	1.781621351
126599.6667	1.781621351
126638.3333	1.781621351
126677	1.69876078
126717.6667	1.69876078
126758.3333	1.69876078
126799	1.724145305
126838.6667	1.724145305
126878.3333	1.724145305
126918	1.660749605
126959.6667	1.660749605
127001.3333	1.660749605
127043	1.783643171
127081.6667	1.783643171
127120.3333	1.783643171
127159	1.745019617
127198.6667	1.745019617
127238.3333	1.745019617
127278	1.728490273
127318.3333	1.728490273
127358.6667	1.728490273
127399	1.893438652
127435.6667	1.893438652
127472.3333	1.893438652
127509	1.920237478
127545.3333	1.920237478
127581.6667	1.920237478
127618	1.911017788
127654.6667	1.911017788
127691.3333	1.911017788
127728	1.857424995
127765.6667	1.857424995
127803.3333	1.857424995
127841	1.862669089
127878.6667	1.862669089
127916.3333	1.862669089
127954	1.997076333
127989.3333	1.997076333
128024.6667	1.997076333
128060	2.003963155
128095.3333	2.003963155
128130.6667	2.003963155
128166	2.032215164
128200.6667	2.032215164
128235.3333	2.032215164
128270	1.976858139
128306	1.976858139
128342	1.976858139
128378	1.942161581
128414.3333	1.942161581
128450.6667	1.942161581
128487	1.936693921
128523.6667	1.936693921
128560.3333	1.936693921
128597	1.875402663
128635	1.875402663
128673	1.875402663
128711	1.922254437
128748	1.922254437
128785	1.922254437
128822	1.909763871
128859.3333	1.909763871
128896.6667	1.909763871
128934	2.014286098
128969.3333	2.014286098
129004.6667	2.014286098
129040	1.814743223
129079.3333	1.814743223
129118.6667	1.814743223
129158	1.946117738
129194.6667	1.946117738
129231.3333	1.946117738
129268	1.923002899
129305.3333	1.923002899
129342.6667	1.923002899
129380	1.893113022
129417.6667	1.893113022
129455.3333	1.893113022
129493	1.807316925
129532.6667	1.807316925
129572.3333	1.807316925
129612	1.899095858
129650	1.899095858
129688	1.899095858
129726	1.848074081
129764.6667	1.848074081
129803.3333	1.848074081
129842	1.820993366
129881.3333	1.820993366
129920.6667	1.820993366
129960	1.805810281
129999.6667	1.805810281
130039.3333	1.805810281
130079	1.811695914
130118.6667	1.811695914
130158.3333	1.811695914
130198	1.743571295
130239.3333	1.743571295
130280.6667	1.743571295
130322	1.684987136
130364.6667	1.684987136
130407.3333	1.684987136
130450	1.66363167
130493	1.66363167
130536	1.66363167
130579	1.615273251
130623.3333	1.615273251
130667.6667	1.615273251
130712	1.537851179
130758.3333	1.537851179
130804.6667	1.537851179
130851	1.558263778
130896.6667	1.558263778
130942.3333	1.558263778
130988	1.534580303
131034.3333	1.534580303
131080.6667	1.534580303
131127	1.530235336
131173.3333	1.530235336
131219.6667	1.530235336
131266	1.513535886
131313	1.513535886
131360	1.513535886
131407	1.351032158
131459.3333	1.351032158
131511.6667	1.351032158
131564	1.345180547
131616.3333	1.345180547
131668.6667	1.345180547
131721	1.300569298
131775	1.300569298
131829	1.300569298
131883	1.236410555
131939.6667	1.236410555
131996.3333	1.236410555
132053	1.319028119
132106	1.319028119
132159	1.319028119
132212	1.249017765
132268	1.249017765
132324	1.249017765
132380	1.21476348
132437.3333	1.21476348
132494.6667	1.21476348
132552	1.153545124
132612.3333	1.153545124
132672.6667	1.153545124
132733	1.126926123
132794.3333	1.126926123
132855.6667	1.126926123
132917	1.111747898
132979.3333	1.111747898
133041.6667	1.111747898
133104	1.083957602
133167.6667	1.083957602
133231.3333	1.083957602
133295	1.154011698
133354.6667	1.154011698
133414.3333	1.154011698
133474	1.038316003
133540.3333	1.038316003
133606.6667	1.038316003
133673	1.063899794
133737.6667	1.063899794
133802.3333	1.063899794
133867	1.01708204
133934.6667	1.01708204
134002.3333	1.01708204
134070	0.988154472
134139.6667	0.988154472
134209.3333	0.988154472
134279	0.968446593
134350.3333	0.968446593
134421.6667	0.968446593
134493	0.936860527
134567	0.936860527
134641	0.936860527
134715	0.876419793
134794	0.876419793
134873	0.876419793
134952	0.815118815
135037	0.815118815
135122	0.815118815
135207	0.814000982
135292.3333	0.814000982
135377.6667	0.814000982
135463	0.822627735
135547.6667	0.822627735
135632.3333	0.822627735
135717	0.771868406
135807.6667	0.771868406
135898.3333	0.771868406
135989	0.708205398
136087.6667	0.708205398
136186.3333	0.708205398
136285	0.730970306
136380.6667	0.730970306
136476.3333	0.730970306
136572	0.714849213
136670.3333	0.714849213
136768.6667	0.714849213
136867	0.720521
136964.6667	0.720521
137062.3333	0.720521
137160	0.698300428
137261	0.698300428
137362	0.698300428
137463	0.688677345
137565.6667	0.688677345
137668.3333	0.688677345
137771	0.667146914
137877	0.667146914
137983	0.667146914
138089	0.651390331
138198	0.651390331
138307	0.651390331
138416	0.602234849
138534	0.602234849
138652	0.602234849
138770	0.604684361
138888	0.604684361
139006	0.604684361
139124	0.611580903
139240.6667	0.611580903
139357.3333	0.611580903
139474	0.596111069
139594.3333	0.596111069
139714.6667	0.596111069
139835	0.596776909
139955	0.596776909
140075	0.596776909
140195	0.604849606
140314	0.604849606
140433	0.604849606
140552	0.578906165
140676.6667	0.578906165
140801.3333	0.578906165
140926	0.577516164
141051	0.577516164
141176	0.577516164
141301	0.57840557
141426.3333	0.57840557
141551.6667	0.57840557
141677	0.614297723
141795	0.614297723
141913	0.614297723
142031	0.601316282
142152.3333	0.601316282
142273.6667	0.601316282
142395	0.57500833
142522	0.57500833
142649	0.57500833
142776	0.625490631
142893	0.625490631
143010	0.625490631
143127	0.594298236
143250.3333	0.594298236
143373.6667	0.594298236
143497	0.62544203
143614.3333	0.62544203
143731.6667	0.62544203
143849	0.603794955
143971	0.603794955
144093	0.603794955
144215	0.609248035
144336	0.609248035
144457	0.609248035
144578	0.646432986
144692	0.646432986
144806	0.646432986
144920	0.64077578
145035.6667	0.64077578
145151.3333	0.64077578
145267	0.640945885
145382.6667	0.640945885
145498.3333	0.640945885
145614	0.660021945
145726.6667	0.660021945
145839.3333	0.660021945
145952	0.626632765
146070.6667	0.626632765
146189.3333	0.626632765
146308	0.648197218
146423	0.648197218
146538	0.648197218
146653	0.663842017
146765.6667	0.663842017
146878.3333	0.663842017
146991	0.725760233
147094	0.725760233
147197	0.725760233
147300	0.694072104
147408	0.694072104
147516	0.694072104
147624	0.674918282
147735.3333	0.674918282
147846.6667	0.674918282
147958	0.638768541
148075.6667	0.638768541
148193.3333	0.638768541
148311	0.681275348
148421.3333	0.681275348
148531.6667	0.681275348
148642	0.709250329
148748.3333	0.709250329
148854.6667	0.709250329
148961	0.702693996
149068.3333	0.702693996
149175.6667	0.702693996
149283	0.678116255
149394.6667	0.678116255
149506.3333	0.678116255
149618	0.673897652
149730	0.673897652
149842	0.673897652
149954	0.683345769
150065	0.683345769
150176	0.683345769
150287	0.739417234
150389.6667	0.739417234
150492.3333	0.739417234
150595	0.755878537
150695.3333	0.755878537
150795.6667	0.755878537
150896	0.753628291
150997.3333	0.753628291
151098.6667	0.753628291
151200	0.725828275
151305	0.725828275
151410	0.725828275
151515	0.720137048
151621	0.720137048
151727	0.720137048
151833	0.722892749
151938.6667	0.722892749
152044.3333	0.722892749
152150	0.719004635
152256.6667	0.719004635
152363.3333	0.719004635
152470	0.708064454
152578.3333	0.708064454
152686.6667	0.708064454
152795	0.702902983
152904.3333	0.702902983
153013.6667	0.702902983
153123	0.722523378
153229.6667	0.722523378
153336.3333	0.722523378
153443	0.725118694
153549.3333	0.725118694
153655.6667	0.725118694
153762	0.726460094
153868.6667	0.726460094
153975.3333	0.726460094
154082	0.67419412
154196.6667	0.67419412
154311.3333	0.67419412
154426	0.692842487
154538	0.692842487
154650	0.692842487
154762	0.635410182
154884.6667	0.635410182
155007.3333	0.635410182
155130	0.668308488
155246.3333	0.668308488
155362.6667	0.668308488
155479	0.622973078
155604.3333	0.622973078
155729.6667	0.622973078
155855	0.625461471
155980	0.625461471
156105	0.625461471
156230	0.635206056
156353.3333	0.635206056
156476.6667	0.635206056
156600	0.650943198
156720.3333	0.650943198
156840.6667	0.650943198
156961	0.583061587
157095.6667	0.583061587
157230.3333	0.583061587
157365	0.604728102
157495.3333	0.604728102
157625.6667	0.604728102
157756	0.6223607
157882.3333	0.6223607
158008.6667	0.6223607
158135	0.620056992
158262.3333	0.620056992
158389.6667	0.620056992
158517	0.640659136
158640.6667	0.640659136
158764.3333	0.640659136
158888	0.641169451
159011.6667	0.641169451
159135.3333	0.641169451
159259	0.74029692
159366	0.74029692
159473	0.74029692
159580	0.717225823
159691	0.717225823
159802	0.717225823
159913	0.764864941
160017.3333	0.764864941
160121.6667	0.764864941
160226	0.792767019
160326.6667	0.792767019
160427.3333	0.792767019
160528	0.79075492
160629	0.79075492
160730	0.79075492
160831	0.739388073
160939.3333	0.739388073
161047.6667	0.739388073
161156	0.734202301
161265.3333	0.734202301
161374.6667	0.734202301
161484	0.693751334
161600	0.693751334
161716	0.693751334
161832	0.696730602
161947.6667	0.696730602
162063.3333	0.696730602
162179	0.669013208
162299.6667	0.669013208
162420.3333	0.669013208
162541	0.659312364
162664	0.659312364
162787	0.659312364
162910	0.724827086
163021.6667	0.724827086
163133.3333	0.724827086
163245	0.767056865
163351	0.767056865
163457	0.767056865
163563	0.776402919
163668	0.776402919
163773	0.776402919
163878	0.774993478
163983.3333	0.774993478
164088.6667	0.774993478
164194	0.755829935
164302.3333	0.755829935
164410.6667	0.755829935
164519	0.736306743
164630.3333	0.736306743
164741.6667	0.736306743
164853	0.679365312
164973.6667	0.679365312
165094.3333	0.679365312
165215	0.6639538
165339	0.6639538
165463	0.6639538
165587	0.593953166
165725.6667	0.593953166
165864.3333	0.593953166
166003	0.620518706
166136.3333	0.620518706
166269.6667	0.620518706
166403	0.61317989
166538	0.61317989
166673	0.61317989
166808	0.627556192
166940.3333	0.627556192
167072.6667	0.627556192
167205	0.617442235
167339.3333	0.617442235
167473.6667	0.617442235
167608	0.611979435
167744	0.611979435
167880	0.611979435
168016	0.64112085
168146.3333	0.64112085
168276.6667	0.64112085
168407	0.610725518
168543.6667	0.610725518
168680.3333	0.610725518
168817	0.66225761
168943.3333	0.66225761
169069.6667	0.66225761
169196	0.694217908
169317	0.694217908
169438	0.694217908
169559	0.668327928
169684.6667	0.668327928
169810.3333	0.668327928
169936	0.740797514
170049.6667	0.740797514
170163.3333	0.740797514
170277	0.73213188
170392	0.73213188
170507	0.73213188
170622	0.704472809
170741.6667	0.704472809
170861.3333	0.704472809
170981	0.71746397
171099	0.71746397
171217	0.71746397
171335	0.702776619
171455.6667	0.702776619
171576.3333	0.702776619
171697	0.68032762
171821.6667	0.68032762
171946.3333	0.68032762
172071	0.667623208
172198.3333	0.667623208
172325.6667	0.667623208
172453	0.63294609
172587.6667	0.63294609
172722.3333	0.63294609
172857	0.640761199
172990	0.640761199
173123	0.640761199
173256	0.613544401
173395.3333	0.613544401
173534.6667	0.613544401
173674	0.635429623
173809	0.635429623
173944	0.635429623
174079	0.7382508
174195	0.7382508
174311	0.7382508
174427	0.77268491
174538	0.77268491
174649	0.77268491
174760	0.743285907
174876	0.743285907
174992	0.743285907
175108	0.689600772
175233	0.689600772
175358	0.689600772
175483	0.661679253
175613.3333	0.661679253
175743.6667	0.661679253
175874	0.670796881
176002.6667	0.670796881
176131.3333	0.670796881
176260	0.637339659
176395.6667	0.637339659
176531.3333	0.637339659
176667	0.660328133
176798	0.660328133
176929	0.660328133
177060	0.676590171
177188	0.676590171
177316	0.676590171
177444	0.711408232
177565.6667	0.711408232
177687.3333	0.711408232
177809	0.704307564
177932.3333	0.704307564
178055.6667	0.704307564
178179	0.711408232
178301	0.711408232
178423	0.711408232
178545	0.650408582
178678.6667	0.650408582
178812.3333	0.650408582
178946	0.678830696
179074.3333	0.678830696
179202.6667	0.678830696
179331	0.707476377
179454	0.707476377
179577	0.707476377
179700	0.785340721
179811	0.785340721
179922	0.785340721
180033	0.854315865
180135.3333	0.854315865
180237.6667	0.854315865
180340	0.821159972
180446.6667	0.821159972
180553.3333	0.821159972
180660	0.914868382
180755.6667	0.914868382
180851.3333	0.914868382
180947	0.885940813
181046	0.885940813
181145	0.885940813
181244	0.865032479
181345.6667	0.865032479
181447.3333	0.865032479
181549	0.82928127
181654.6667	0.82928127
181760.3333	0.82928127
181866	0.765107948
181981	0.765107948
182096	0.765107948
182211	0.728739501
182331.6667	0.728739501
182452.3333	0.728739501
182573	0.772257217
182687	0.772257217
182801	0.772257217
182915	0.768130956
183030	0.768130956
183145	0.768130956
183260	0.728899885
183381	0.728899885
183502	0.728899885
183623	0.751251681
183741	0.751251681
183859	0.751251681
183977	0.752340353
184094.6667	0.752340353
184212.3333	0.752340353
184330	0.733346916
184451	0.733346916
184572	0.733346916
184693	0.71814925
184817	0.71814925
184941	0.71814925
185065	0.749414547
185183.6667	0.749414547
185302.3333	0.749414547
185421	0.736068596
185542	0.736068596
185663	0.736068596
185784	0.726625339
185906.6667	0.726625339
186029.3333	0.726625339
186152	0.711524876
186277.3333	0.711524876
186402.6667	0.711524876
186528	0.719369146
186652	0.719369146
186776	0.719369146
186900	0.704808159
187027	0.704808159
187154	0.704808159
187281	0.735961673
187402.3333	0.735961673
187523.6667	0.735961673
187645	0.743446292
187765.3333	0.743446292
187885.6667	0.743446292
188006	0.739266569
188127.3333	0.739266569
188248.6667	0.739266569
188370	0.765973053
188487.3333	0.765973053
188604.6667	0.765973053
188722	0.833888686
188830.3333	0.833888686
188938.6667	0.833888686
189047	0.828527948
189156	0.828527948
189265	0.828527948
189374	0.892467984
189475.3333	0.892467984
189576.6667	0.892467984
189678	0.941283256
189774.3333	0.941283256
189870.6667	0.941283256
189967	1.044182195
190054.3333	1.044182195
190141.6667	1.044182195
190229	0.952024172
190324.6667	0.952024172
190420.3333	0.952024172
190516	0.884706337
190619.3333	0.884706337
190722.6667	0.884706337
190826	0.850588136
190933.6667	0.850588136
191041.3333	0.850588136
191149	0.891408473
191252.3333	0.891408473
191355.6667	0.891408473
191459	0.836897114
191569	0.836897114
191679	0.836897114
191789	0.813529548
191902.6667	0.813529548
192016.3333	0.813529548
192130	0.825558401
192242.6667	0.825558401
192355.3333	0.825558401
192468	0.751859199
192591.6667	0.751859199
192715.3333	0.751859199
192839	0.772995959
192960	0.772995959
193081	0.772995959
193202	0.799546918
193319	0.799546918
193436	0.799546918
193553	0.84629177
193664.3333	0.84629177
193775.6667	0.84629177
193887	0.946196861
193986.6667	0.946196861
194086.3333	0.946196861
194186	0.915947333
194289	0.915947333
194392	0.915947333
194495	0.830219278
194609.3333	0.830219278
194723.6667	0.830219278
194838	0.845606489
194950.3333	0.845606489
195062.6667	0.845606489
195175	0.773277847
195298.3333	0.773277847
195421.6667	0.773277847
195545	0.788183905
195666.3333	0.788183905
195787.6667	0.788183905
195909	0.780213271
196032	0.780213271
196155	0.780213271
196278	0.810263532
196396.6667	0.810263532
196515.3333	0.810263532
196634	0.825193891
196751	0.825193891
196868	0.825193891
196985	0.879467103
197095	0.879467103
197205	0.879467103
197315	0.93797836
197418.3333	0.93797836
197521.6667	0.93797836
197625	0.886801058
197734.6667	0.886801058
197844.3333	0.886801058
197954	0.931344265
198059	0.931344265
198164	0.931344265
198269	0.935830177
198373.3333	0.935830177
198477.6667	0.935830177
198582	0.939470423
198686.6667	0.939470423
198791.3333	0.939470423
198896	1.000645038
198994.3333	1.000645038
199092.6667	1.000645038
199191	1.01364592
199288.3333	1.01364592
199385.6667	1.01364592
199483	1.083695155
199574.3333	1.083695155
199665.6667	1.083695155
199757	1.083656274
199849	1.083656274
199941	1.083656274
200033	1.094411769
200124	1.094411769
200215	1.094411769
200306	1.131825147
200394.3333	1.131825147
200482.6667	1.131825147
200571	1.165238627
200657.3333	1.165238627
200743.6667	1.165238627
200830	1.139387529
200918.3333	1.139387529
201006.6667	1.139387529
201095	1.145098196
201183	1.145098196
201271	1.145098196
201359	1.136048611
201448.3333	1.136048611
201537.6667	1.136048611
201627	1.185583184
201712.6667	1.185583184
201798.3333	1.185583184
201884	1.181836014
201970.3333	1.181836014
202056.6667	1.181836014
202143	1.120394091
