#depth (m)	ice-age (yr b1950)	origin	thinning
1736.9	131.829	NaN	NaN
1737.45	131.883	NaN	NaN
1738	131.9396667	NaN	NaN
1738.55	131.9963333	NaN	NaN
1739.1	132.053	NaN	NaN
1739.65	132.106	NaN	NaN
1740.2	132.159	NaN	NaN
1740.75	132.212	NaN	NaN
1741.3	132.268	NaN	NaN
1741.85	132.324	NaN	NaN
1742.4	132.38	NaN	NaN
1742.95	132.4373333	NaN	NaN
1743.5	132.4946667	NaN	NaN
1744.05	132.552	NaN	NaN
1744.6	132.6123333	NaN	NaN
1745.15	132.6726667	NaN	NaN
1745.7	132.733	NaN	NaN
1746.25	132.7943333	NaN	NaN
1746.8	132.8556667	NaN	NaN
1747.35	132.917	NaN	NaN
1747.9	132.9793333	NaN	NaN
1748.45	133.0416667	NaN	NaN
1749	133.104	NaN	NaN
1749.55	133.1676667	NaN	NaN
1750.1	133.2313333	NaN	NaN
1750.65	133.295	NaN	NaN
1751.2	133.3546667	NaN	NaN
1751.75	133.4143333	NaN	NaN
1752.3	133.474	NaN	NaN
1752.85	133.5403333	NaN	NaN
1753.4	133.6066667	NaN	NaN
1753.95	133.673	NaN	NaN
1754.5	133.7376667	NaN	NaN
1755.05	133.8023333	NaN	NaN
1755.6	133.867	NaN	NaN
1756.15	133.9346667	NaN	NaN
1756.7	134.0023333	NaN	NaN
1757.25	134.07	NaN	NaN
1757.8	134.1396667	NaN	NaN
1758.35	134.2093333	NaN	NaN
1758.9	134.279	NaN	NaN
1759.45	134.3503333	NaN	NaN
1760	134.4216667	NaN	NaN
1760.55	134.493	NaN	NaN
1761.1	134.567	NaN	NaN
1761.65	134.641	NaN	NaN
1762.2	134.715	NaN	NaN
1762.75	134.794	NaN	NaN
1763.3	134.873	NaN	NaN
1763.85	134.952	NaN	NaN
1764.4	135.037	NaN	NaN
1764.95	135.122	NaN	NaN
1765.5	135.207	NaN	NaN
1766.05	135.2923333	NaN	NaN
1766.6	135.3776667	NaN	NaN
1767.15	135.463	NaN	NaN
1767.7	135.5476667	NaN	NaN
1768.25	135.6323333	NaN	NaN
1768.8	135.717	NaN	NaN
1769.35	135.8076667	NaN	NaN
1769.9	135.8983333	NaN	NaN
1770.45	135.989	NaN	NaN
1771	136.0876667	NaN	NaN
1771.55	136.1863333	NaN	NaN
1772.1	136.285	NaN	NaN
1772.65	136.3806667	NaN	NaN
1773.2	136.4763333	NaN	NaN
1773.75	136.572	NaN	NaN
1774.3	136.6703333	NaN	NaN
1774.85	136.7686667	NaN	NaN
1775.4	136.867	NaN	NaN
1775.95	136.9646667	NaN	NaN
1776.5	137.0623333	NaN	NaN
1777.05	137.16	NaN	NaN
1777.6	137.261	NaN	NaN
1778.15	137.362	NaN	NaN
1778.7	137.463	NaN	NaN
1779.25	137.5656667	NaN	NaN
1779.8	137.6683333	NaN	NaN
1780.35	137.771	NaN	NaN
1780.9	137.877	NaN	NaN
1781.45	137.983	NaN	NaN
1782	138.089	NaN	NaN
1782.55	138.198	NaN	NaN
1783.1	138.307	NaN	NaN
1783.65	138.416	NaN	NaN
1784.2	138.534	NaN	NaN
1784.75	138.652	NaN	NaN
1785.3	138.77	NaN	NaN
1785.85	138.888	NaN	NaN
1786.4	139.006	NaN	NaN
1786.95	139.124	NaN	NaN
1787.5	139.2406667	NaN	NaN
1788.05	139.3573333	NaN	NaN
1788.6	139.474	NaN	NaN
1789.15	139.5943333	NaN	NaN
1789.7	139.7146667	NaN	NaN
1790.25	139.835	NaN	NaN
1790.8	139.955	NaN	NaN
1791.35	140.075	NaN	NaN
1791.9	140.195	NaN	NaN
1792.45	140.314	NaN	NaN
1793	140.433	NaN	NaN
1793.55	140.552	NaN	NaN
1794.1	140.6766667	NaN	NaN
1794.65	140.8013333	NaN	NaN
1795.2	140.926	NaN	NaN
1795.75	141.051	NaN	NaN
1796.3	141.176	NaN	NaN
1796.85	141.301	NaN	NaN
1797.4	141.4263333	NaN	NaN
1797.95	141.5516667	NaN	NaN
1798.5	141.677	NaN	NaN
1799.05	141.795	NaN	NaN
1799.6	141.913	NaN	NaN
1800.15	142.031	NaN	NaN
1800.7	142.1523333	NaN	NaN
1801.25	142.2736667	NaN	NaN
1801.8	142.395	NaN	NaN
1802.35	142.522	NaN	NaN
1802.9	142.649	NaN	NaN
1803.45	142.776	NaN	NaN
1804	142.893	NaN	NaN
1804.55	143.01	NaN	NaN
1805.1	143.127	NaN	NaN
1805.65	143.2503333	NaN	NaN
1806.2	143.3736667	NaN	NaN
1806.75	143.497	NaN	NaN
1807.3	143.6143333	NaN	NaN
1807.85	143.7316667	NaN	NaN
1808.4	143.849	NaN	NaN
1808.95	143.971	NaN	NaN
1809.5	144.093	NaN	NaN
1810.05	144.215	NaN	NaN
1810.6	144.336	NaN	NaN
1811.15	144.457	NaN	NaN
1811.7	144.578	NaN	NaN
1812.25	144.692	NaN	NaN
1812.8	144.806	NaN	NaN
1813.35	144.92	NaN	NaN
1813.9	145.0356667	NaN	NaN
1814.45	145.1513333	NaN	NaN
1815	145.267	NaN	NaN
1815.55	145.3826667	NaN	NaN
1816.1	145.4983333	NaN	NaN
1816.65	145.614	NaN	NaN
1817.2	145.7266667	NaN	NaN
1817.75	145.8393333	NaN	NaN
1818.3	145.952	NaN	NaN
1818.85	146.0706667	NaN	NaN
1819.4	146.1893333	NaN	NaN
1819.95	146.308	NaN	NaN
1820.5	146.423	NaN	NaN
1821.05	146.538	NaN	NaN
1821.6	146.653	NaN	NaN
1822.15	146.7656667	NaN	NaN
1822.7	146.8783333	NaN	NaN
1823.25	146.991	NaN	NaN
1823.8	147.094	NaN	NaN
1824.35	147.197	NaN	NaN
1824.9	147.3	NaN	NaN
1825.45	147.408	NaN	NaN
1826	147.516	NaN	NaN
1826.55	147.624	NaN	NaN
1827.1	147.7353333	NaN	NaN
1827.65	147.8466667	NaN	NaN
1828.2	147.958	NaN	NaN
1828.75	148.0756667	NaN	NaN
1829.3	148.1933333	NaN	NaN
1829.85	148.311	NaN	NaN
1830.4	148.4213333	NaN	NaN
1830.95	148.5316667	NaN	NaN
1831.5	148.642	NaN	NaN
1832.05	148.7483333	NaN	NaN
1832.6	148.8546667	NaN	NaN
1833.15	148.961	NaN	NaN
1833.7	149.0683333	NaN	NaN
1834.25	149.1756667	NaN	NaN
1834.8	149.283	NaN	NaN
1835.35	149.3946667	NaN	NaN
1835.9	149.5063333	NaN	NaN
1836.45	149.618	NaN	NaN
1837	149.73	NaN	NaN
1837.55	149.842	NaN	NaN
1838.1	149.954	NaN	NaN
1838.65	150.065	NaN	NaN
1839.2	150.176	NaN	NaN
1839.75	150.287	NaN	NaN
1840.3	150.3896667	NaN	NaN
1840.85	150.4923333	NaN	NaN
1841.4	150.595	NaN	NaN
1841.95	150.6953333	NaN	NaN
1842.5	150.7956667	NaN	NaN
1843.05	150.896	NaN	NaN
1843.6	150.9973333	NaN	NaN
1844.15	151.0986667	NaN	NaN
1844.7	151.2	NaN	NaN
1845.25	151.305	NaN	NaN
1845.8	151.41	NaN	NaN
1846.35	151.515	NaN	NaN
1846.9	151.621	NaN	NaN
1847.45	151.727	NaN	NaN
1848	151.833	NaN	NaN
1848.55	151.9386667	NaN	NaN
1849.1	152.0443333	NaN	NaN
1849.65	152.15	NaN	NaN
1850.2	152.2566667	NaN	NaN
1850.75	152.3633333	NaN	NaN
1851.3	152.47	NaN	NaN
1851.85	152.5783333	NaN	NaN
1852.4	152.6866667	NaN	NaN
1852.95	152.795	NaN	NaN
1853.5	152.9043333	NaN	NaN
1854.05	153.0136667	NaN	NaN
1854.6	153.123	NaN	NaN
1855.15	153.2296667	NaN	NaN
1855.7	153.3363333	NaN	NaN
1856.25	153.443	NaN	NaN
1856.8	153.5493333	NaN	NaN
1857.35	153.6556667	NaN	NaN
1857.9	153.762	NaN	NaN
1858.45	153.8686667	NaN	NaN
1859	153.9753333	NaN	NaN
1859.55	154.082	NaN	NaN
1860.1	154.1966667	NaN	NaN
1860.65	154.3113333	NaN	NaN
1861.2	154.426	NaN	NaN
1861.75	154.538	NaN	NaN
1862.3	154.65	NaN	NaN
1862.85	154.762	NaN	NaN
1863.4	154.8846667	NaN	NaN
1863.95	155.0073333	NaN	NaN
1864.5	155.13	NaN	NaN
1865.05	155.2463333	NaN	NaN
1865.6	155.3626667	NaN	NaN
1866.15	155.479	NaN	NaN
1866.7	155.6043333	NaN	NaN
1867.25	155.7296667	NaN	NaN
1867.8	155.855	NaN	NaN
1868.35	155.98	NaN	NaN
1868.9	156.105	NaN	NaN
1869.45	156.23	NaN	NaN
1870	156.3533333	NaN	NaN
1870.55	156.4766667	NaN	NaN
1871.1	156.6	NaN	NaN
1871.65	156.7203333	NaN	NaN
1872.2	156.8406667	NaN	NaN
1872.75	156.961	NaN	NaN
1873.3	157.0956667	NaN	NaN
1873.85	157.2303333	NaN	NaN
1874.4	157.365	NaN	NaN
1874.95	157.4953333	NaN	NaN
1875.5	157.6256667	NaN	NaN
1876.05	157.756	NaN	NaN
1876.6	157.8823333	NaN	NaN
1877.15	158.0086667	NaN	NaN
1877.7	158.135	NaN	NaN
1878.25	158.2623333	NaN	NaN
1878.8	158.3896667	NaN	NaN
1879.35	158.517	NaN	NaN
1879.9	158.6406667	NaN	NaN
1880.45	158.7643333	NaN	NaN
1881	158.888	NaN	NaN
1881.55	159.0116667	NaN	NaN
1882.1	159.1353333	NaN	NaN
1882.65	159.259	NaN	NaN
1883.2	159.366	NaN	NaN
1883.75	159.473	NaN	NaN
1884.3	159.58	NaN	NaN
1884.85	159.691	NaN	NaN
1885.4	159.802	NaN	NaN
1885.95	159.913	NaN	NaN
1886.5	160.0173333	NaN	NaN
1887.05	160.1216667	NaN	NaN
1887.6	160.226	NaN	NaN
1888.15	160.3266667	NaN	NaN
1888.7	160.4273333	NaN	NaN
1889.25	160.528	NaN	NaN
1889.8	160.629	NaN	NaN
1890.35	160.73	NaN	NaN
1890.9	160.831	NaN	NaN
1891.45	160.9393333	NaN	NaN
1892	161.0476667	NaN	NaN
1892.55	161.156	NaN	NaN
1893.1	161.2653333	NaN	NaN
1893.65	161.3746667	NaN	NaN
1894.2	161.484	NaN	NaN
1894.75	161.6	NaN	NaN
1895.3	161.716	NaN	NaN
1895.85	161.832	NaN	NaN
1896.4	161.9476667	NaN	NaN
1896.95	162.0633333	NaN	NaN
1897.5	162.179	NaN	NaN
1898.05	162.2996667	NaN	NaN
1898.6	162.4203333	NaN	NaN
1899.15	162.541	NaN	NaN
1899.7	162.664	NaN	NaN
1900.25	162.787	NaN	NaN
1900.8	162.91	NaN	NaN
1901.35	163.0216667	NaN	NaN
1901.9	163.1333333	NaN	NaN
1902.45	163.245	NaN	NaN
1903	163.351	NaN	NaN
1903.55	163.457	NaN	NaN
1904.1	163.563	NaN	NaN
1904.65	163.668	NaN	NaN
1905.2	163.773	NaN	NaN
1905.75	163.878	NaN	NaN
1906.3	163.9833333	NaN	NaN
1906.85	164.0886667	NaN	NaN
1907.4	164.194	NaN	NaN
1907.95	164.3023333	NaN	NaN
1908.5	164.4106667	NaN	NaN
1909.05	164.519	NaN	NaN
1909.6	164.6303333	NaN	NaN
1910.15	164.7416667	NaN	NaN
1910.7	164.853	NaN	NaN
1911.25	164.9736667	NaN	NaN
1911.8	165.0943333	NaN	NaN
1912.35	165.215	NaN	NaN
1912.9	165.339	NaN	NaN
1913.45	165.463	NaN	NaN
1914	165.587	NaN	NaN
1914.55	165.7256667	NaN	NaN
1915.1	165.8643333	NaN	NaN
1915.65	166.003	NaN	NaN
1916.2	166.1363333	NaN	NaN
1916.75	166.2696667	NaN	NaN
1917.3	166.403	NaN	NaN
1917.85	166.538	NaN	NaN
1918.4	166.673	NaN	NaN
1918.95	166.808	NaN	NaN
1919.5	166.9403333	NaN	NaN
1920.05	167.0726667	NaN	NaN
1920.6	167.205	NaN	NaN
1921.15	167.3393333	NaN	NaN
1921.7	167.4736667	NaN	NaN
1922.25	167.608	NaN	NaN
1922.8	167.744	NaN	NaN
1923.35	167.88	NaN	NaN
1923.9	168.016	NaN	NaN
1924.45	168.1463333	NaN	NaN
1925	168.2766667	NaN	NaN
1925.55	168.407	NaN	NaN
1926.1	168.5436667	NaN	NaN
1926.65	168.6803333	NaN	NaN
1927.2	168.817	NaN	NaN
1927.75	168.9433333	NaN	NaN
1928.3	169.0696667	NaN	NaN
1928.85	169.196	NaN	NaN
1929.4	169.317	NaN	NaN
1929.95	169.438	NaN	NaN
1930.5	169.559	NaN	NaN
1931.05	169.6846667	NaN	NaN
1931.6	169.8103333	NaN	NaN
1932.15	169.936	NaN	NaN
1932.7	170.0496667	NaN	NaN
1933.25	170.1633333	NaN	NaN
1933.8	170.277	NaN	NaN
1934.35	170.392	NaN	NaN
1934.9	170.507	NaN	NaN
1935.45	170.622	NaN	NaN
1936	170.7416667	NaN	NaN
1936.55	170.8613333	NaN	NaN
1937.1	170.981	NaN	NaN
1937.65	171.099	NaN	NaN
1938.2	171.217	NaN	NaN
1938.75	171.335	NaN	NaN
1939.3	171.4556667	NaN	NaN
1939.85	171.5763333	NaN	NaN
1940.4	171.697	NaN	NaN
1940.95	171.8216667	NaN	NaN
1941.5	171.9463333	NaN	NaN
1942.05	172.071	NaN	NaN
1942.6	172.1983333	NaN	NaN
1943.15	172.3256667	NaN	NaN
1943.7	172.453	NaN	NaN
1944.25	172.5876667	NaN	NaN
1944.8	172.7223333	NaN	NaN
1945.35	172.857	NaN	NaN
1945.9	172.99	NaN	NaN
1946.45	173.123	NaN	NaN
1947	173.256	NaN	NaN
1947.55	173.3953333	NaN	NaN
1948.1	173.5346667	NaN	NaN
1948.65	173.674	NaN	NaN
1949.2	173.809	NaN	NaN
1949.75	173.944	NaN	NaN
1950.3	174.079	NaN	NaN
1950.85	174.195	NaN	NaN
1951.4	174.311	NaN	NaN
1951.95	174.427	NaN	NaN
1952.5	174.538	NaN	NaN
1953.05	174.649	NaN	NaN
1953.6	174.76	NaN	NaN
1954.15	174.876	NaN	NaN
1954.7	174.992	NaN	NaN
1955.25	175.108	NaN	NaN
1955.8	175.233	NaN	NaN
1956.35	175.358	NaN	NaN
1956.9	175.483	NaN	NaN
1957.45	175.6133333	NaN	NaN
1958	175.7436667	NaN	NaN
1958.55	175.874	NaN	NaN
1959.1	176.0026667	NaN	NaN
1959.65	176.1313333	NaN	NaN
1960.2	176.26	NaN	NaN
1960.75	176.3956667	NaN	NaN
1961.3	176.5313333	NaN	NaN
1961.85	176.667	NaN	NaN
1962.4	176.798	NaN	NaN
1962.95	176.929	NaN	NaN
1963.5	177.06	NaN	NaN
1964.05	177.188	NaN	NaN
1964.6	177.316	NaN	NaN
1965.15	177.444	NaN	NaN
1965.7	177.5656667	NaN	NaN
1966.25	177.6873333	NaN	NaN
1966.8	177.809	NaN	NaN
1967.35	177.9323333	NaN	NaN
1967.9	178.0556667	NaN	NaN
1968.45	178.179	NaN	NaN
1969	178.301	NaN	NaN
1969.55	178.423	NaN	NaN
1970.1	178.545	NaN	NaN
1970.65	178.6786667	NaN	NaN
1971.2	178.8123333	NaN	NaN
1971.75	178.946	NaN	NaN
1972.3	179.0743333	NaN	NaN
1972.85	179.2026667	NaN	NaN
1973.4	179.331	NaN	NaN
1973.95	179.454	NaN	NaN
1974.5	179.577	NaN	NaN
1975.05	179.7	NaN	NaN
1975.6	179.811	NaN	NaN
1976.15	179.922	NaN	NaN
1976.7	180.033	NaN	NaN
1977.25	180.1353333	NaN	NaN
1977.8	180.2376667	NaN	NaN
1978.35	180.34	NaN	NaN
1978.9	180.4466667	NaN	NaN
1979.45	180.5533333	NaN	NaN
1980	180.66	NaN	NaN
1980.55	180.7556667	NaN	NaN
1981.1	180.8513333	NaN	NaN
1981.65	180.947	NaN	NaN
1982.2	181.046	NaN	NaN
1982.75	181.145	NaN	NaN
1983.3	181.244	NaN	NaN
1983.85	181.3456667	NaN	NaN
1984.4	181.4473333	NaN	NaN
1984.95	181.549	NaN	NaN
1985.5	181.6546667	NaN	NaN
1986.05	181.7603333	NaN	NaN
1986.6	181.866	NaN	NaN
1987.15	181.981	NaN	NaN
1987.7	182.096	NaN	NaN
1988.25	182.211	NaN	NaN
1988.8	182.3316667	NaN	NaN
1989.35	182.4523333	NaN	NaN
1989.9	182.573	NaN	NaN
1990.45	182.687	NaN	NaN
1991	182.801	NaN	NaN
1991.55	182.915	NaN	NaN
1992.1	183.03	NaN	NaN
1992.65	183.145	NaN	NaN
1993.2	183.26	NaN	NaN
1993.75	183.381	NaN	NaN
1994.3	183.502	NaN	NaN
1994.85	183.623	NaN	NaN
1995.4	183.741	NaN	NaN
1995.95	183.859	NaN	NaN
1996.5	183.977	NaN	NaN
1997.05	184.0946667	NaN	NaN
1997.6	184.2123333	NaN	NaN
1998.15	184.33	NaN	NaN
1998.7	184.451	NaN	NaN
1999.25	184.572	NaN	NaN
1999.8	184.693	NaN	NaN
2000.35	184.817	NaN	NaN
2000.9	184.941	NaN	NaN
2001.45	185.065	NaN	NaN
2002	185.1836667	NaN	NaN
2002.55	185.3023333	NaN	NaN
2003.1	185.421	NaN	NaN
2003.65	185.542	NaN	NaN
2004.2	185.663	NaN	NaN
2004.75	185.784	NaN	NaN
2005.3	185.9066667	NaN	NaN
2005.85	186.0293333	NaN	NaN
2006.4	186.152	NaN	NaN
2006.95	186.2773333	NaN	NaN
2007.5	186.4026667	NaN	NaN
2008.05	186.528	NaN	NaN
2008.6	186.652	NaN	NaN
2009.15	186.776	NaN	NaN
2009.7	186.9	NaN	NaN
2010.25	187.027	NaN	NaN
2010.8	187.154	NaN	NaN
2011.35	187.281	NaN	NaN
2011.9	187.4023333	NaN	NaN
2012.45	187.5236667	NaN	NaN
2013	187.645	NaN	NaN
2013.55	187.7653333	NaN	NaN
2014.1	187.8856667	NaN	NaN
2014.65	188.006	NaN	NaN
2015.2	188.1273333	NaN	NaN
2015.75	188.2486667	NaN	NaN
2016.3	188.37	NaN	NaN
2016.85	188.4873333	NaN	NaN
2017.4	188.6046667	NaN	NaN
2017.95	188.722	NaN	NaN
2018.5	188.8303333	NaN	NaN
2019.05	188.9386667	NaN	NaN
2019.6	189.047	NaN	NaN
2020.15	189.156	NaN	NaN
2020.7	189.265	NaN	NaN
2021.25	189.374	NaN	NaN
2021.8	189.4753333	NaN	NaN
2022.35	189.5766667	NaN	NaN
2022.9	189.678	NaN	NaN
2023.45	189.7743333	NaN	NaN
2024	189.8706667	NaN	NaN
2024.55	189.967	NaN	NaN
2025.1	190.0543333	NaN	NaN
2025.65	190.1416667	NaN	NaN
2026.2	190.229	NaN	NaN
2026.75	190.3246667	NaN	NaN
2027.3	190.4203333	NaN	NaN
2027.85	190.516	NaN	NaN
2028.4	190.6193333	NaN	NaN
2028.95	190.7226667	NaN	NaN
2029.5	190.826	NaN	NaN
2030.05	190.9336667	NaN	NaN
2030.6	191.0413333	NaN	NaN
2031.15	191.149	NaN	NaN
2031.7	191.2523333	NaN	NaN
2032.25	191.3556667	NaN	NaN
2032.8	191.459	NaN	NaN
2033.35	191.569	NaN	NaN
2033.9	191.679	NaN	NaN
2034.45	191.789	NaN	NaN
2035	191.9026667	NaN	NaN
2035.55	192.0163333	NaN	NaN
2036.1	192.13	NaN	NaN
2036.65	192.2426667	NaN	NaN
2037.2	192.3553333	NaN	NaN
2037.75	192.468	NaN	NaN
2038.3	192.5916667	NaN	NaN
2038.85	192.7153333	NaN	NaN
2039.4	192.839	NaN	NaN
2039.95	192.96	NaN	NaN
2040.5	193.081	NaN	NaN
2041.05	193.202	NaN	NaN
2041.6	193.319	NaN	NaN
2042.15	193.436	NaN	NaN
2042.7	193.553	NaN	NaN
2043.25	193.6643333	NaN	NaN
2043.8	193.7756667	NaN	NaN
2044.35	193.887	NaN	NaN
2044.9	193.9866667	NaN	NaN
2045.45	194.0863333	NaN	NaN
2046	194.186	NaN	NaN
2046.55	194.289	NaN	NaN
2047.1	194.392	NaN	NaN
2047.65	194.495	NaN	NaN
2048.2	194.6093333	NaN	NaN
2048.75	194.7236667	NaN	NaN
2049.3	194.838	NaN	NaN
2049.85	194.9503333	NaN	NaN
2050.4	195.0626667	NaN	NaN
2050.95	195.175	NaN	NaN
2051.5	195.2983333	NaN	NaN
2052.05	195.4216667	NaN	NaN
2052.6	195.545	NaN	NaN
2053.15	195.6663333	NaN	NaN
2053.7	195.7876667	NaN	NaN
2054.25	195.909	NaN	NaN
2054.8	196.032	NaN	NaN
2055.35	196.155	NaN	NaN
2055.9	196.278	NaN	NaN
2056.45	196.3966667	NaN	NaN
2057	196.5153333	NaN	NaN
2057.55	196.634	NaN	NaN
2058.1	196.751	NaN	NaN
2058.65	196.868	NaN	NaN
2059.2	196.985	NaN	NaN
2059.75	197.095	NaN	NaN
2060.3	197.205	NaN	NaN
2060.85	197.315	NaN	NaN
2061.4	197.4183333	NaN	NaN
2061.95	197.5216667	NaN	NaN
2062.5	197.625	NaN	NaN
2063.05	197.7346667	NaN	NaN
2063.6	197.8443333	NaN	NaN
2064.15	197.954	NaN	NaN
2064.7	198.059	NaN	NaN
2065.25	198.164	NaN	NaN
2065.8	198.269	NaN	NaN
2066.35	198.3733333	NaN	NaN
2066.9	198.4776667	NaN	NaN
2067.45	198.582	NaN	NaN
2068	198.6866667	NaN	NaN
2068.55	198.7913333	NaN	NaN
2069.1	198.896	NaN	NaN
2069.65	198.9943333	NaN	NaN
2070.2	199.0926667	NaN	NaN
2070.75	199.191	NaN	NaN
2071.3	199.2883333	NaN	NaN
2071.85	199.3856667	NaN	NaN
2072.4	199.483	NaN	NaN
2072.95	199.5743333	NaN	NaN
2073.5	199.6656667	NaN	NaN
2074.05	199.757	NaN	NaN
2074.6	199.849	NaN	NaN
2075.15	199.941	NaN	NaN
2075.7	200.033	NaN	NaN
2076.25	200.124	NaN	NaN
2076.8	200.215	NaN	NaN
2077.35	200.306	NaN	NaN
2077.9	200.3943333	NaN	NaN
2078.45	200.4826667	NaN	NaN
2079	200.571	NaN	NaN
2079.55	200.6573333	NaN	NaN
2080.1	200.7436667	NaN	NaN
2080.65	200.83	NaN	NaN
2081.2	200.9183333	NaN	NaN
2081.75	201.0066667	NaN	NaN
2082.3	201.095	NaN	NaN
2082.85	201.183	NaN	NaN
2083.4	201.271	NaN	NaN
2083.95	201.359	NaN	NaN
2084.5	201.4483333	NaN	NaN
2085.05	201.5376667	NaN	NaN
2085.6	201.627	NaN	NaN
2086.15	201.7126667	NaN	NaN
2086.7	201.7983333	NaN	NaN
2087.25	201.884	NaN	NaN
2087.8	201.9703333	NaN	NaN
2088.35	202.0566667	NaN	NaN
2088.9	202.143	NaN	NaN
2089.45	202.234	NaN	NaN
2090	202.325	NaN	NaN
2090.55	202.416	NaN	NaN
2091.1	202.5046667	NaN	NaN
2091.65	202.5933333	NaN	NaN
2092.2	202.682	NaN	NaN
2092.75	202.7706667	NaN	NaN
2093.3	202.8593333	NaN	NaN
2093.85	202.948	NaN	NaN
2094.4	203.0373333	NaN	NaN
2094.95	203.1266667	NaN	NaN
2095.5	203.216	NaN	NaN
2096.05	203.3043333	NaN	NaN
2096.6	203.3926667	NaN	NaN
2097.15	203.481	NaN	NaN
2097.7	203.5716667	NaN	NaN
2098.25	203.6623333	NaN	NaN
2098.8	203.753	NaN	NaN
2099.35	203.85	NaN	NaN
2099.9	203.947	NaN	NaN
2100.45	204.044	NaN	NaN
2101	204.148	NaN	NaN
2101.55	204.252	NaN	NaN
2102.1	204.356	NaN	NaN
2102.65	204.4603333	NaN	NaN
2103.2	204.5646667	NaN	NaN
2103.75	204.669	NaN	NaN
2104.3	204.7776667	NaN	NaN
2104.85	204.8863333	NaN	NaN
2105.4	204.995	NaN	NaN
2105.95	205.109	NaN	NaN
2106.5	205.223	NaN	NaN
2107.05	205.337	NaN	NaN
2107.6	205.4513333	NaN	NaN
2108.15	205.5656667	NaN	NaN
2108.7	205.68	NaN	NaN
2109.25	205.7926667	NaN	NaN
2109.8	205.9053333	NaN	NaN
2110.35	206.018	NaN	NaN
2110.9	206.132	NaN	NaN
2111.45	206.246	NaN	NaN
2112	206.36	NaN	NaN
2112.55	206.4673333	NaN	NaN
2113.1	206.5746667	NaN	NaN
2113.65	206.682	NaN	NaN
2114.2	206.7903333	NaN	NaN
2114.75	206.8986667	NaN	NaN
2115.3	207.007	NaN	NaN
2115.85	207.1093333	NaN	NaN
2116.4	207.2116667	NaN	NaN
2116.95	207.314	NaN	NaN
2117.5	207.4133333	NaN	NaN
2118.05	207.5126667	NaN	NaN
2118.6	207.612	NaN	NaN
2119.15	207.7126667	NaN	NaN
2119.7	207.8133333	NaN	NaN
2120.25	207.914	NaN	NaN
2120.8	208.0156667	NaN	NaN
2121.35	208.1173333	NaN	NaN
2121.9	208.219	NaN	NaN
2122.45	208.3166667	NaN	NaN
2123	208.4143333	NaN	NaN
2123.55	208.512	NaN	NaN
2124.1	208.609	NaN	NaN
2124.65	208.706	NaN	NaN
2125.2	208.803	NaN	NaN
2125.75	208.9026667	NaN	NaN
2126.3	209.0023333	NaN	NaN
2126.85	209.102	NaN	NaN
2127.4	209.1996667	NaN	NaN
2127.95	209.2973333	NaN	NaN
2128.5	209.395	NaN	NaN
2129.05	209.4926667	NaN	NaN
2129.6	209.5903333	NaN	NaN
2130.15	209.688	NaN	NaN
2130.7	209.7793333	NaN	NaN
2131.25	209.8706667	NaN	NaN
2131.8	209.962	NaN	NaN
2132.35	210.056	NaN	NaN
2132.9	210.15	NaN	NaN
2133.45	210.244	NaN	NaN
2134	210.3373333	NaN	NaN
2134.55	210.4306667	NaN	NaN
2135.1	210.524	NaN	NaN
2135.65	210.6143333	NaN	NaN
2136.2	210.7046667	NaN	NaN
2136.75	210.795	NaN	NaN
2137.3	210.8846667	NaN	NaN
2137.85	210.9743333	NaN	NaN
2138.4	211.064	NaN	NaN
2138.95	211.1526667	NaN	NaN
2139.5	211.2413333	NaN	NaN
2140.05	211.33	NaN	NaN
2140.6	211.4196667	NaN	NaN
2141.15	211.5093333	NaN	NaN
2141.7	211.599	NaN	NaN
2142.25	211.688	NaN	NaN
2142.8	211.777	NaN	NaN
2143.35	211.866	NaN	NaN
2143.9	211.9513333	NaN	NaN
2144.45	212.0366667	NaN	NaN
2145	212.122	NaN	NaN
2145.55	212.2023333	NaN	NaN
2146.1	212.2826667	NaN	NaN
2146.65	212.363	NaN	NaN
2147.2	212.447	NaN	NaN
2147.75	212.531	NaN	NaN
2148.3	212.615	NaN	NaN
2148.85	212.703	NaN	NaN
2149.4	212.791	NaN	NaN
2149.95	212.879	NaN	NaN
2150.5	212.963	NaN	NaN
2151.05	213.047	NaN	NaN
2151.6	213.131	NaN	NaN
2152.15	213.2173333	NaN	NaN
2152.7	213.3036667	NaN	NaN
2153.25	213.39	NaN	NaN
2153.8	213.4766667	NaN	NaN
2154.35	213.5633333	NaN	NaN
2154.9	213.65	NaN	NaN
2155.45	213.7363333	NaN	NaN
2156	213.8226667	NaN	NaN
2156.55	213.909	NaN	NaN
2157.1	213.9966667	NaN	NaN
2157.65	214.0843333	NaN	NaN
2158.2	214.172	NaN	NaN
2158.75	214.2613333	NaN	NaN
2159.3	214.3506667	NaN	NaN
2159.85	214.44	NaN	NaN
2160.4	214.531	NaN	NaN
2160.95	214.622	NaN	NaN
2161.5	214.713	NaN	NaN
2162.05	214.8003333	NaN	NaN
2162.6	214.8876667	NaN	NaN
2163.15	214.975	NaN	NaN
2163.7	215.0623333	NaN	NaN
2164.25	215.1496667	NaN	NaN
2164.8	215.237	NaN	NaN
2165.35	215.3253333	NaN	NaN
2165.9	215.4136667	NaN	NaN
2166.45	215.502	NaN	NaN
2167	215.595	NaN	NaN
2167.55	215.688	NaN	NaN
2168.1	215.781	NaN	NaN
