# depth age thinning accu x_origin accu_steady
1.987000000000000000e+03 1.402616391019449511e+05 6.165585825586391566e-01 1.083407927828459842e-02 2.316903750827885062e+02 1.650000000000000078e-02
1.988000000000000000e+03 1.404113431842101563e+05 6.166789144378953536e-01 1.056966013088233951e-02 2.316239859150523444e+02 1.650000000000000078e-02
1.989000000000000000e+03 1.405614221952947555e+05 6.167995908663896909e-01 1.036937979665907353e-02 2.315575578909262333e+02 1.650000000000000078e-02
1.990000000000000000e+03 1.407177740874747105e+05 6.169206128558690772e-01 1.036497487079748002e-02 2.314910909648996267e+02 1.650000000000000078e-02
1.991000000000000000e+03 1.408740953079334286e+05 6.170419814194596508e-01 1.034448207246976836e-02 2.314245850913819993e+02 1.650000000000000078e-02
1.992000000000000000e+03 1.410306370229203894e+05 6.171636975756995547e-01 1.034448207246814640e-02 2.313580402247026200e+02 1.650000000000000078e-02
1.993000000000000000e+03 1.411872727676801442e+05 6.172857623463606780e-01 1.035695697509710078e-02 2.312914563191103525e+02 1.650000000000000078e-02
1.994000000000000000e+03 1.413438116064197093e+05 6.174081767573760260e-01 1.036041313375198232e-02 2.312248333287735704e+02 1.650000000000000078e-02
1.995000000000000000e+03 1.415001445658881275e+05 6.175309418384881122e-01 1.060340654219003344e-02 2.311581712077797874e+02 1.650000000000000078e-02
1.996000000000000000e+03 1.416564464463819168e+05 6.176540586234463559e-01 1.100331415881252405e-02 2.310914699101356575e+02 1.650000000000000078e-02
1.997000000000000000e+03 1.418047874959697656e+05 6.177775281513041561e-01 1.100331415881536032e-02 2.310247293897666623e+02 1.650000000000000078e-02
1.998000000000000000e+03 1.419518982361232047e+05 6.179013514616688019e-01 1.077731058521660956e-02 2.309579496005169403e+02 1.650000000000000078e-02
1.999000000000000000e+03 1.421004470630634169e+05 6.180255296025960465e-01 1.077079030804270997e-02 2.308911304961491737e+02 1.650000000000000078e-02
2.000000000000000000e+03 1.422506733778566413e+05 6.181502083689016658e-01 1.051206123429300823e-02 2.308242720303442184e+02 1.650000000000000078e-02
2.001000000000000000e+03 1.424011379307092575e+05 6.182763346860197240e-01 1.029956170294582356e-02 2.307579631758208905e+02 1.650000000000000078e-02
2.002000000000000000e+03 1.425581737167158572e+05 6.184042942280462141e-01 1.041058798938843989e-02 2.306917279006662511e+02 1.650000000000000078e-02
2.003000000000000000e+03 1.427151770090489299e+05 6.185340961377375768e-01 1.120380177705947687e-02 2.306254535389186344e+02 1.650000000000000078e-02
2.004000000000000000e+03 1.428643874617449474e+05 6.186657486083008139e-01 1.120380177705669784e-02 2.305591400444194790e+02 1.650000000000000078e-02
2.005000000000000000e+03 1.430086582852659922e+05 6.187992598975177172e-01 1.081825357458764299e-02 2.304927873709283688e+02 1.650000000000000078e-02
2.006000000000000000e+03 1.431542572650709189e+05 6.189346383284374253e-01 1.064508291736175789e-02 2.304263954721228345e+02 1.650000000000000078e-02
2.007000000000000000e+03 1.433060343344703433e+05 6.190718922874980379e-01 1.078580400120635399e-02 2.303599643015982679e+02 1.650000000000000078e-02
2.008000000000000000e+03 1.434577777534909546e+05 6.192110302276208067e-01 1.120293122726098364e-02 2.302934938128676663e+02 1.650000000000000078e-02
2.009000000000000000e+03 1.436038857981162146e+05 6.193520606691055308e-01 1.120293122725977801e-02 2.302269839593614051e+02 1.650000000000000078e-02
2.010000000000000000e+03 1.437480079517409322e+05 6.194949921974005624e-01 1.088878876438163605e-02 2.301604346944270958e+02 1.650000000000000078e-02
2.011000000000000000e+03 1.438936419485350198e+05 6.196398334667723162e-01 1.081518834768948993e-02 2.300938459713293582e+02 1.650000000000000078e-02
2.012000000000000000e+03 1.440428617934618960e+05 6.197865931988232324e-01 1.085010377453445723e-02 2.300272177432496221e+02 1.650000000000000078e-02
2.013000000000000000e+03 1.441920463045098295e+05 6.199352801839653759e-01 1.091286403491396884e-02 2.299605499632859278e+02 1.650000000000000078e-02
2.014000000000000000e+03 1.443400655249457923e+05 6.200859032832705120e-01 1.091286403490532818e-02 2.298938425844528126e+02 1.650000000000000078e-02
2.015000000000000000e+03 1.444878433931501932e+05 6.202384714253442732e-01 1.151329149659580629e-02 2.298270955596809699e+02 1.650000000000000078e-02
2.016000000000000000e+03 1.446322724371001823e+05 6.203929936126212352e-01 1.157892168457163966e-02 2.297603088418171353e+02 1.650000000000000078e-02
2.017000000000000000e+03 1.447714806951249775e+05 6.205496789578539563e-01 1.153384938505506996e-02 2.296934823836238593e+02 1.650000000000000078e-02
2.018000000000000000e+03 1.449106538038382714e+05 6.207094553274159487e-01 1.147758968820526866e-02 2.296272511107877961e+02 1.650000000000000078e-02
2.019000000000000000e+03 1.450509369724240096e+05 6.208726006988191104e-01 1.147758968820668246e-02 2.295610104215907086e+02 1.650000000000000078e-02
2.020000000000000000e+03 1.451912657720174466e+05 6.210391315840865234e-01 1.148055288684617092e-02 2.294947302464831864e+02 1.650000000000000078e-02
2.021000000000000000e+03 1.453315398094081320e+05 6.212090646479020428e-01 1.148063661249691149e-02 2.294284105383622716e+02 1.650000000000000078e-02
2.022000000000000000e+03 1.454717553804129420e+05 6.213824167345570748e-01 1.165075983904201480e-02 2.293620512500405937e+02 1.650000000000000078e-02
2.023000000000000000e+03 1.456119318343440245e+05 6.215592048666193081e-01 1.182232740780322401e-02 2.292956523342463129e+02 1.650000000000000078e-02
2.024000000000000000e+03 1.457480779428442765e+05 6.217394462486317552e-01 1.181393958804285993e-02 2.292292137436228359e+02 1.650000000000000078e-02
2.025000000000000000e+03 1.458841248256555118e+05 6.219231582697287708e-01 1.122425969729030915e-02 2.291627354307286737e+02 1.650000000000000078e-02
2.026000000000000000e+03 1.460237618062195543e+05 6.221103585038683104e-01 1.122425969728517783e-02 2.290962173480370723e+02 1.650000000000000078e-02
2.027000000000000000e+03 1.461669723061687546e+05 6.223010647141761220e-01 1.142833726112685126e-02 2.290296594479360408e+02 1.650000000000000078e-02
2.028000000000000000e+03 1.463100677604872617e+05 6.224952948521182972e-01 1.161052264220362000e-02 2.289630616827279823e+02 1.650000000000000078e-02
2.029000000000000000e+03 1.464484282714245492e+05 6.226930670632085940e-01 1.162024963300344743e-02 2.288964240046296084e+02 1.650000000000000078e-02
2.030000000000000000e+03 1.465867448379763518e+05 6.228943996847482456e-01 1.189075262185003597e-02 2.288297463657715696e+02 1.650000000000000078e-02
2.031000000000000000e+03 1.467233194764686923e+05 6.230993112530879285e-01 1.189075262184559334e-02 2.287630287181984272e+02 1.650000000000000078e-02
2.032000000000000000e+03 1.468582882758920896e+05 6.233078205029177754e-01 1.247925605410454136e-02 2.286962710138683406e+02 1.650000000000000078e-02
2.033000000000000000e+03 1.469930232151150994e+05 6.235199633475050351e-01 1.299983306319010476e-02 2.286294732046528395e+02 1.650000000000000078e-02
2.034000000000000000e+03 1.471163938676192774e+05 6.237380788696242906e-01 1.298518036038035818e-02 2.285627885253006184e+02 1.650000000000000078e-02
2.035000000000000000e+03 1.472397213785304921e+05 6.239668612499896794e-01 1.243223459556623382e-02 2.284965540132560022e+02 1.650000000000000078e-02
2.036000000000000000e+03 1.473658801273199497e+05 6.242069289713676472e-01 1.243223459556321193e-02 2.284302796387928822e+02 1.650000000000000078e-02
2.037000000000000000e+03 1.474947413412086316e+05 6.244583474133054146e-01 1.225668216918897671e-02 2.283639653539009657e+02 1.650000000000000078e-02
2.038000000000000000e+03 1.476235506731971982e+05 6.247211834761210447e-01 1.208915092057838772e-02 2.282976111104831887e+02 1.650000000000000078e-02
2.039000000000000000e+03 1.477559470625453978e+05 6.249955056068512427e-01 1.208915092057615340e-02 2.282312168603554312e+02 1.650000000000000078e-02
2.040000000000000000e+03 1.478882980867191218e+05 6.252813838196176199e-01 1.144877681256016230e-02 2.281647825552464326e+02 1.650000000000000078e-02
2.041000000000000000e+03 1.480241306681750866e+05 6.255788897222267497e-01 1.144163598159123919e-02 2.280983081467974785e+02 1.650000000000000078e-02
2.042000000000000000e+03 1.481638414067650156e+05 6.258880965400265284e-01 1.179379683207931392e-02 2.280317935865622019e+02 1.650000000000000078e-02
2.043000000000000000e+03 1.483034831242102082e+05 6.262090791415312330e-01 1.220301883402149026e-02 2.279652388260064981e+02 1.650000000000000078e-02
2.044000000000000000e+03 1.484348140658234188e+05 6.265419140656519614e-01 1.220301883401983881e-02 2.278986438165080699e+02 1.650000000000000078e-02
2.045000000000000000e+03 1.485656064898924669e+05 6.268866795471569331e-01 1.267042314702182364e-02 2.278320085093564273e+02 1.650000000000000078e-02
2.046000000000000000e+03 1.486941841620422492e+05 6.272434555458439309e-01 1.270410729716040139e-02 2.277653328557526038e+02 1.650000000000000078e-02
2.047000000000000000e+03 1.488196772217530815e+05 6.276123237741649818e-01 1.265819198142096279e-02 2.276986168068089285e+02 1.650000000000000078e-02
2.048000000000000000e+03 1.489450965251005546e+05 6.279933677257710789e-01 1.258667012954471989e-02 2.276318603135488274e+02 1.650000000000000078e-02
2.049000000000000000e+03 1.490714608318990795e+05 6.283866727068887492e-01 1.258667012954951987e-02 2.275650633269066248e+02 1.650000000000000078e-02
2.050000000000000000e+03 1.491978943387426552e+05 6.287918955017743894e-01 1.221458469785291143e-02 2.274982257977272297e+02 1.650000000000000078e-02
2.051000000000000000e+03 1.493257413050414179e+05 6.292044762818144177e-01 1.214643309721908336e-02 2.274317906294615170e+02 1.650000000000000078e-02
2.052000000000000000e+03 1.494565869987269980e+05 6.296216295138039598e-01 1.212489693948279844e-02 2.273655160599146825e+02 1.650000000000000078e-02
2.053000000000000000e+03 1.495873460011341085e+05 6.300433454098913755e-01 1.207086937483858001e-02 2.272992011915342232e+02 1.650000000000000078e-02
2.054000000000000000e+03 1.497186435908468266e+05 6.304696546399695123e-01 1.207086937484353265e-02 2.272328459752822027e+02 1.650000000000000078e-02
2.055000000000000000e+03 1.498500441645996470e+05 6.309005882154331557e-01 1.219421036001969681e-02 2.271664503620310995e+02 1.650000000000000078e-02
2.056000000000000000e+03 1.499809767686466221e+05 6.313361774921281144e-01 1.224010425536879894e-02 2.271000143025636930e+02 1.650000000000000078e-02
2.057000000000000000e+03 1.501103827071019332e+05 6.317764541775751086e-01 1.239621324077383284e-02 2.270335377475726375e+02 1.650000000000000078e-02
2.058000000000000000e+03 1.502396984642640164e+05 6.322214503331048396e-01 1.324445755613983151e-02 2.269670206476604903e+02 1.650000000000000078e-02
2.059000000000000000e+03 1.503627108033991535e+05 6.326711983810447970e-01 1.324445755613787822e-02 2.269004629533392574e+02 1.650000000000000078e-02
2.060000000000000000e+03 1.504820512778057891e+05 6.331257311064188986e-01 1.341406055773771387e-02 2.268338646150303362e+02 1.650000000000000078e-02
2.061000000000000000e+03 1.506011687435908534e+05 6.335850816640953287e-01 1.353931277237153084e-02 2.267672255830642882e+02 1.650000000000000078e-02
2.062000000000000000e+03 1.507177418678638642e+05 6.340492835835216390e-01 1.353931277236958622e-02 2.267005458076804700e+02 1.650000000000000078e-02
2.063000000000000000e+03 1.508342296462979284e+05 6.345183707725720046e-01 1.349929603603873193e-02 2.266338252390270043e+02 1.650000000000000078e-02
2.064000000000000000e+03 1.509507944302660180e+05 6.349923775232066969e-01 1.349900631677371753e-02 2.265670638271604389e+02 1.650000000000000078e-02
2.065000000000000000e+03 1.510674565027666395e+05 6.354713385168313522e-01 1.330616097598209639e-02 2.265002615220454913e+02 1.650000000000000078e-02
2.066000000000000000e+03 1.511840306459165877e+05 6.359552392616811822e-01 1.300105183290453312e-02 2.264334182735549064e+02 1.650000000000000078e-02
2.067000000000000000e+03 1.513043659632816853e+05 6.364403428716152167e-01 1.300105183290564161e-02 2.263667288017074668e+02 1.650000000000000078e-02
2.068000000000000000e+03 1.514252207369061944e+05 6.369202849524426835e-01 1.292133060953892104e-02 2.263004479246127971e+02 1.650000000000000078e-02
2.069000000000000000e+03 1.515462293115147331e+05 6.373944039717329701e-01 1.289911045168198878e-02 2.262341263488946481e+02 1.650000000000000078e-02
2.070000000000000000e+03 1.516678568709231040e+05 6.378626466802151951e-01 1.290737640586701006e-02 2.261677640245417251e+02 1.650000000000000078e-02
2.071000000000000000e+03 1.517893951458779047e+05 6.383249598640273748e-01 1.294847062516831827e-02 2.261013609014505050e+02 1.650000000000000078e-02
2.072000000000000000e+03 1.519105486452557670e+05 6.387812903555248889e-01 1.294847062516580639e-02 2.260349169294250089e+02 1.650000000000000078e-02
2.073000000000000000e+03 1.520314494904027670e+05 6.392315850369387764e-01 1.291043699923564297e-02 2.259684320581766031e+02 1.650000000000000078e-02
2.074000000000000000e+03 1.521522774184272566e+05 6.396757908493861944e-01 1.287882664140828012e-02 2.259019062373236295e+02 1.650000000000000078e-02
2.075000000000000000e+03 1.522736620733299060e+05 6.401138548015784524e-01 1.287882664140642397e-02 2.258353394163913492e+02 1.650000000000000078e-02
2.076000000000000000e+03 1.523949636582579697e+05 6.405457239746746856e-01 1.270061216259183411e-02 2.257687315448116863e+02 1.650000000000000078e-02
2.077000000000000000e+03 1.525168970317599887e+05 6.409713455333050369e-01 1.268286588211227882e-02 2.257020825719228014e+02 1.650000000000000078e-02
2.078000000000000000e+03 1.526399080419846869e+05 6.413906667301757514e-01 1.265813254560618946e-02 2.256353924469692060e+02 1.650000000000000078e-02
2.079000000000000000e+03 1.527628386314506934e+05 6.418036349158142695e-01 1.259041349367423339e-02 2.255686611191011934e+02 1.650000000000000078e-02
2.080000000000000000e+03 1.528863560659337672e+05 6.422101975463360146e-01 1.259041349367528984e-02 2.255018885373747821e+02 1.650000000000000078e-02
2.081000000000000000e+03 1.530100313194304472e+05 6.426103021908979862e-01 1.280695540849285767e-02 2.254350746507515169e+02 1.650000000000000078e-02
2.082000000000000000e+03 1.531333409197498404e+05 6.430038968827512802e-01 1.294185444670950015e-02 2.253682194080980707e+02 1.650000000000000078e-02
2.083000000000000000e+03 1.532535092105075601e+05 6.433917792862193785e-01 1.294185444671293664e-02 2.253013741948115580e+02 1.650000000000000078e-02
2.084000000000000000e+03 1.533736050552581146e+05 6.437765887451375457e-01 1.298615412928020608e-02 2.252350807757532323e+02 1.650000000000000078e-02
2.085000000000000000e+03 1.534934479044866748e+05 6.441588280007781719e-01 1.298834180586569756e-02 2.251687462464820157e+02 1.650000000000000078e-02
2.086000000000000000e+03 1.536129714115664538e+05 6.445384745724659359e-01 1.299516921151474755e-02 2.251023705559792916e+02 1.650000000000000078e-02
2.087000000000000000e+03 1.537324245168137713e+05 6.449155059209595864e-01 1.301236898026475290e-02 2.250359536531314859e+02 1.650000000000000078e-02
2.088000000000000000e+03 1.538516419582892559e+05 6.452898994547097145e-01 1.301236898026675477e-02 2.249694954867296417e+02 1.650000000000000078e-02
2.089000000000000000e+03 1.539707356514124840e+05 6.456616325259609823e-01 1.245264605052979340e-02 2.249029960054694186e+02 1.650000000000000078e-02
2.090000000000000000e+03 1.540903624211859424e+05 6.460306824352566313e-01 1.207617972860211032e-02 2.248364551579506667e+02 1.650000000000000078e-02
2.091000000000000000e+03 1.542185415416621545e+05 6.463970264307686842e-01 1.207617972860093765e-02 2.247698728926772560e+02 1.650000000000000078e-02
2.092000000000000000e+03 1.543466480169231072e+05 6.467606417102456096e-01 1.238141863468879972e-02 2.247032491580568490e+02 1.650000000000000078e-02
2.093000000000000000e+03 1.544733721448355645e+05 6.471215054223812269e-01 1.241020968570004206e-02 2.246365839024007016e+02 1.650000000000000078e-02
2.094000000000000000e+03 1.545978909795526415e+05 6.474795946659898105e-01 1.218852275524694162e-02 2.245698770739232657e+02 1.650000000000000078e-02
2.095000000000000000e+03 1.547223409490024496e+05 6.478348864956359199e-01 1.138148099062054330e-02 2.245031286207421033e+02 1.650000000000000078e-02
2.096000000000000000e+03 1.548543804253666895e+05 6.481873579166198551e-01 1.138148099062031258e-02 2.244363384908776027e+02 1.650000000000000078e-02
2.097000000000000000e+03 1.549899307825233554e+05 6.485369858924632247e-01 1.167679535480078273e-02 2.243695066322527225e+02 1.650000000000000078e-02
2.098000000000000000e+03 1.551254080641299079e+05 6.488837473207110795e-01 1.197075614818979283e-02 2.243026329926927644e+02 1.650000000000000078e-02
2.099000000000000000e+03 1.552543735192969616e+05 6.492241467111088404e-01 1.197075614818776321e-02 2.242357295612369512e+02 1.650000000000000078e-02
2.100000000000000000e+03 1.553830454304987506e+05 6.495449784036293472e-01 1.132941979795103193e-02 2.241694172383765249e+02 1.650000000000000078e-02
2.101000000000000000e+03 1.555140300894065876e+05 6.498429916037872234e-01 1.115870729757742486e-02 2.241030633814796431e+02 1.650000000000000078e-02
2.102000000000000000e+03 1.556519343470160966e+05 6.501180348597295211e-01 1.116152480558222672e-02 2.240366679384849249e+02 1.650000000000000078e-02
2.103000000000000000e+03 1.557897802619339782e+05 6.503699609023723127e-01 1.120327944718194774e-02 2.239702308572329628e+02 1.650000000000000078e-02
2.104000000000000000e+03 1.559272840509494708e+05 6.505986267349137542e-01 1.120327944718136660e-02 2.239037520854661523e+02 1.650000000000000078e-02
2.105000000000000000e+03 1.560644801265611604e+05 6.508038937218418862e-01 1.126089420945791154e-02 2.238372315708284930e+02 1.650000000000000078e-02
2.106000000000000000e+03 1.562016329298056371e+05 6.509856276816303744e-01 1.137782468147299254e-02 2.237706692608653043e+02 1.650000000000000078e-02
2.107000000000000000e+03 1.563370791687828605e+05 6.511436989635049910e-01 1.137782468147503258e-02 2.237040651030229128e+02 1.650000000000000078e-02
2.108000000000000000e+03 1.564720574582472618e+05 6.512779825429764191e-01 1.154392030171280670e-02 2.236374190446485386e+02 1.650000000000000078e-02
2.109000000000000000e+03 1.566068384944983700e+05 6.513883580957703368e-01 1.165970870572954725e-02 2.235707310329898974e+02 1.650000000000000078e-02
2.110000000000000000e+03 1.567385040897874860e+05 6.514747100820155179e-01 1.165970870573189953e-02 2.235040010151950298e+02 1.650000000000000078e-02
2.111000000000000000e+03 1.568701522330013686e+05 6.515369278261589070e-01 1.062939179348901773e-02 2.234372289383121029e+02 1.650000000000000078e-02
2.112000000000000000e+03 1.570065364314937033e+05 6.515749055892563479e-01 1.044381180430234944e-02 2.233704147492890115e+02 1.650000000000000078e-02
2.113000000000000000e+03 1.571534888076840143e+05 6.515885426474162800e-01 1.048192719258658236e-02 2.233035583949732938e+02 1.650000000000000078e-02
2.114000000000000000e+03 1.573004381083167391e+05 6.515777458167177905e-01 1.083190290379098045e-02 2.232366598221117044e+02 1.650000000000000078e-02
2.115000000000000000e+03 1.574444379373924166e+05 6.515445362415286379e-01 1.083190290379102035e-02 2.231697946916713420e+02 1.650000000000000078e-02
2.116000000000000000e+03 1.575861318309905182e+05 6.514948051608127066e-01 1.093888765028273521e-02 2.231034569700055386e+02 1.650000000000000078e-02
2.117000000000000000e+03 1.577278365406233643e+05 6.514295446991607008e-01 1.114773837013130139e-02 2.230370772777899049e+02 1.650000000000000078e-02
2.118000000000000000e+03 1.578663382163765200e+05 6.513487051151141127e-01 1.114773837013079832e-02 2.229706555618829498e+02 1.650000000000000078e-02
2.119000000000000000e+03 1.580040590612611850e+05 6.512522387355451636e-01 1.112353067511627838e-02 2.229041917690421997e+02 1.650000000000000078e-02
2.120000000000000000e+03 1.581418255712550308e+05 6.511400999764724862e-01 1.110647430975544685e-02 2.228376858459239145e+02 1.650000000000000078e-02
2.121000000000000000e+03 1.582801023780039977e+05 6.510122453687698929e-01 1.110647430975843404e-02 2.227711377390829455e+02 1.650000000000000078e-02
2.122000000000000000e+03 1.584184063414263073e+05 6.508686335814140023e-01 1.141064303738245460e-02 2.227045473949722236e+02 1.650000000000000078e-02
2.123000000000000000e+03 1.585554628464607813e+05 6.507092254388006092e-01 1.147550036869384241e-02 2.226379147599427881e+02 1.650000000000000078e-02
2.124000000000000000e+03 1.586893816019476508e+05 6.505339839457497941e-01 1.147599364027173351e-02 2.225712397802433316e+02 1.650000000000000078e-02
2.125000000000000000e+03 1.588233364326023730e+05 6.503428743071535401e-01 1.148464114156267854e-02 2.225045224020200010e+02 1.650000000000000078e-02
2.126000000000000000e+03 1.589572754460657306e+05 6.501358639453143073e-01 1.148464114156219976e-02 2.224377625713162274e+02 1.650000000000000078e-02
2.127000000000000000e+03 1.590912056242258986e+05 6.499129225226735196e-01 1.198847453743866892e-02 2.223709602340722427e+02 1.650000000000000078e-02
2.128000000000000000e+03 1.592251817448245129e+05 6.496740219581319531e-01 1.326021450746310039e-02 2.223041153361250224e+02 1.650000000000000078e-02
2.129000000000000000e+03 1.593457891651284299e+05 6.494191364414291234e-01 1.326021450746606850e-02 2.222372278232080305e+02 1.650000000000000078e-02
2.130000000000000000e+03 1.594619138018963858e+05 6.491484343211373353e-01 1.304570492040775173e-02 2.221702976409507073e+02 1.650000000000000078e-02
2.131000000000000000e+03 1.595780868639300170e+05 6.488706281114120511e-01 1.284696451884220075e-02 2.221035663616392810e+02 1.650000000000000078e-02
2.132000000000000000e+03 1.596979866779936128e+05 6.485978529465162845e-01 1.284696451883960040e-02 2.220371966069703547e+02 1.650000000000000078e-02
2.133000000000000000e+03 1.598179984832601331e+05 6.483310127124245481e-01 1.348148571969071466e-02 2.219707844320700474e+02 1.650000000000000078e-02
2.134000000000000000e+03 1.599364988568798872e+05 6.480701155526037427e-01 1.370027742983087431e-02 2.219043297826778485e+02 1.650000000000000078e-02
2.135000000000000000e+03 1.600491274457937398e+05 6.478151699576606415e-01 1.370027742983200535e-02 2.218378326044290816e+02 1.650000000000000078e-02
2.136000000000000000e+03 1.601618003593297035e+05 6.475661847723359621e-01 1.418240444411850848e-02 2.217712928428547343e+02 1.650000000000000078e-02
2.137000000000000000e+03 1.602728090139705455e+05 6.473231691946859101e-01 1.420006006827198922e-02 2.217047104433809750e+02 1.650000000000000078e-02
2.138000000000000000e+03 1.603815989363234548e+05 6.470861327799621865e-01 1.419326219765770607e-02 2.216380853513290106e+02 1.650000000000000078e-02
2.139000000000000000e+03 1.604904287098984059e+05 6.468550854411304618e-01 1.416401930667641855e-02 2.215714175119148592e+02 1.650000000000000078e-02
2.140000000000000000e+03 1.605994787741125911e+05 6.466300374552792496e-01 1.416401930667596752e-02 2.215047068702489526e+02 1.650000000000000078e-02
2.141000000000000000e+03 1.607086624257649819e+05 6.464109994618486565e-01 1.378384661979922821e-02 2.214379533713359933e+02 1.650000000000000078e-02
2.142000000000000000e+03 1.608178830745723972e+05 6.461979824675564421e-01 1.324393522625659167e-02 2.213711569600745577e+02 1.650000000000000078e-02
2.143000000000000000e+03 1.609338187570083246e+05 6.459909978501752192e-01 1.324393522625967948e-02 2.213043175812569814e+02 1.650000000000000078e-02
2.144000000000000000e+03 1.610507031392931822e+05 6.457900573581658588e-01 1.318521223727039081e-02 2.212374351795689051e+02 1.650000000000000078e-02
2.145000000000000000e+03 1.611677059918249142e+05 6.455951731167913765e-01 1.315104756292522978e-02 2.211705096995891040e+02 1.650000000000000078e-02
2.146000000000000000e+03 1.612854881144839746e+05 6.454055976688867213e-01 1.315104756292118440e-02 2.211035410857892032e+02 1.650000000000000078e-02
2.147000000000000000e+03 1.614033048333701736e+05 6.452154976922730434e-01 1.253692376784805787e-02 2.210370382739175454e+02 1.650000000000000078e-02
2.148000000000000000e+03 1.615233227567811264e+05 6.450221605428864136e-01 1.242648896690456625e-02 2.209706297065180252e+02 1.650000000000000078e-02
2.149000000000000000e+03 1.616480832048468583e+05 6.448255646699446730e-01 1.242959857805436309e-02 2.209041782555352142e+02 1.650000000000000078e-02
2.150000000000000000e+03 1.617728816901594691e+05 6.446257034416504883e-01 1.247985366945560982e-02 2.208376838655488257e+02 1.650000000000000078e-02
2.151000000000000000e+03 1.618974378499323211e+05 6.444225703057566701e-01 1.247985366945855885e-02 2.207711464810310815e+02 1.650000000000000078e-02
2.152000000000000000e+03 1.620217803983640624e+05 6.442161587903072473e-01 1.234705853278926513e-02 2.207045660463464856e+02 1.650000000000000078e-02
2.153000000000000000e+03 1.621461627870473894e+05 6.440064625041773683e-01 1.198337912024209813e-02 2.206379425057513686e+02 1.650000000000000078e-02
2.154000000000000000e+03 1.622743800947937998e+05 6.437934751366181096e-01 1.198337912024738036e-02 2.205712758033938314e+02 1.650000000000000078e-02
2.155000000000000000e+03 1.624040007253577351e+05 6.435771904595893877e-01 1.190094979354406647e-02 2.205045658833132904e+02 1.650000000000000078e-02
2.156000000000000000e+03 1.625336649170618621e+05 6.433576023273025468e-01 1.180961738077140021e-02 2.204378126894402783e+02 1.650000000000000078e-02
2.157000000000000000e+03 1.626651739153955714e+05 6.431347046789431809e-01 1.180961738076827944e-02 2.203710161655961315e+02 1.650000000000000078e-02
2.158000000000000000e+03 1.627968364548502723e+05 6.429084915362249797e-01 1.259727710567715153e-02 2.203041762554927629e+02 1.650000000000000078e-02
2.159000000000000000e+03 1.629268690707525529e+05 6.426789570069044721e-01 1.298311850708998294e-02 2.202372929027322925e+02 1.650000000000000078e-02
2.160000000000000000e+03 1.630467159965901519e+05 6.424460952835261418e-01 1.298311850708665921e-02 2.201703660508067628e+02 1.650000000000000078e-02
2.161000000000000000e+03 1.631666063622772344e+05 6.422099238888034911e-01 1.364588363839957727e-02 2.201033956430979686e+02 1.650000000000000078e-02
2.162000000000000000e+03 1.632842538167664898e+05 6.419716257151274474e-01 1.373953922567212708e-02 2.200365649643725021e+02 1.650000000000000078e-02
2.163000000000000000e+03 1.633976274327540013e+05 6.417329299959614319e-01 1.375147880110664037e-02 2.199700219163861448e+02 1.650000000000000078e-02
2.164000000000000000e+03 1.635110432186154940e+05 6.414939730534000573e-01 1.390694595163207564e-02 2.199034354776792952e+02 1.650000000000000078e-02
2.165000000000000000e+03 1.636237609223709151e+05 6.412547544841614711e-01 1.390694595163467252e-02 2.198368055916273818e+02 1.650000000000000078e-02
2.166000000000000000e+03 1.637358950051612628e+05 6.410152738848553522e-01 1.390033067053651587e-02 2.197701322014950733e+02 1.650000000000000078e-02
2.167000000000000000e+03 1.638480709807713865e+05 6.407755308502220970e-01 1.388170000752202843e-02 2.197034152504357394e+02 1.650000000000000078e-02
2.168000000000000000e+03 1.639604385811740067e+05 6.405355249772920478e-01 1.388170000752149760e-02 2.196366546814912795e+02 1.650000000000000078e-02
2.169000000000000000e+03 1.640729027360122709e+05 6.402952558608623335e-01 1.372658721033423457e-02 2.195698504375917537e+02 1.650000000000000078e-02
2.170000000000000000e+03 1.641854090927298821e+05 6.400547230941102672e-01 1.353844222257561541e-02 2.195030024615552691e+02 1.650000000000000078e-02
2.171000000000000000e+03 1.643005935052849527e+05 6.398139262719549913e-01 1.353844222257311741e-02 2.194361106960874110e+02 1.650000000000000078e-02
2.172000000000000000e+03 1.644160391664610070e+05 6.395728649877264749e-01 1.331598826323276974e-02 2.193691750837811867e+02 1.650000000000000078e-02
2.173000000000000000e+03 1.645318605295122252e+05 6.393315388341670458e-01 1.318874236913213614e-02 2.193021955671166836e+02 1.650000000000000078e-02
2.174000000000000000e+03 1.646504566509492579e+05 6.390899474044285933e-01 1.318874236913082469e-02 2.192351720884605868e+02 1.650000000000000078e-02
2.175000000000000000e+03 1.647690976045834541e+05 6.388480902891465751e-01 1.235227090175099185e-02 2.191681045900661218e+02 1.650000000000000078e-02
2.176000000000000000e+03 1.648906988723906979e+05 6.386059664507562905e-01 1.216880622700238293e-02 2.191009930140726851e+02 1.650000000000000078e-02
2.177000000000000000e+03 1.650193812429047248e+05 6.383619492807948159e-01 1.216685675767362196e-02 2.190338662249066601e+02 1.650000000000000078e-02
2.178000000000000000e+03 1.651481128029230749e+05 6.381108886660422641e-01 1.189275488637743516e-02 2.189670345085324072e+02 1.650000000000000078e-02
2.179000000000000000e+03 1.652783317014509230e+05 6.378517575999320677e-01 1.189275488638384844e-02 2.189001587827474111e+02 1.650000000000000078e-02
2.180000000000000000e+03 1.654101567000581126e+05 6.375845438756521100e-01 1.166070589946852087e-02 2.188332389895521715e+02 1.650000000000000078e-02
